frame_idx,nombre_archivo,brisque_orig,brisque_sin_hud,niqe_orig,niqe_sin_hud,sigma_orig,sigma_sin_hud,var_lap_orig,var_lap_sin_hud
55561,frame_055561.png,62.29,71.69,5.163,4.764,0.0,0.0,2317.02,892.93
55621,frame_055621.png,60.35,69.31,5.327,4.832,0.0,0.0,2319.68,895.2
55681,frame_055681.png,60.33,69.86,6.039,5.147,0.0,0.0,2270.2,882.24
55741,frame_055741.png,60.15,69.06,6.042,5.11,0.0,0.0,1952.33,674.17
55801,frame_055801.png,55.98,60.92,5.097,4.483,1.4826,0.0,2195.17,854.37
55861,frame_055861.png,54.37,59.66,5.199,4.418,1.4826,1.4826,2117.34,821.2
55921,frame_055921.png,49.7,55.51,5.003,4.34,1.4826,1.4826,2090.51,824.38
55981,frame_055981.png,50.9,55.81,4.962,4.5,1.4826,1.4826,2047.72,808.61
56041,frame_056041.png,47.41,52.19,5.144,4.527,1.4826,1.4826,1978.49,793.32
56101,frame_056101.png,44.8,49.35,4.882,4.572,1.4826,1.4826,1978.28,797.21
56161,frame_056161.png,44.93,48.7,5.089,4.63,1.4826,1.4826,1929.62,777.27
56221,frame_056221.png,44.55,48.17,5.075,4.746,1.4826,1.4826,1886.0,775.63
56281,frame_056281.png,44.9,49.07,5.248,4.856,2.9652,1.4826,1899.59,767.27
56341,frame_056341.png,43.89,49.96,5.097,4.754,2.9652,1.4826,1812.4,651.73
56401,frame_056401.png,41.23,47.36,4.922,4.783,2.9652,2.9652,1782.13,598.95
56461,frame_056461.png,47.13,51.63,5.141,4.969,2.9652,1.4826,1729.95,703.86
56521,frame_056521.png,42.66,46.3,5.706,5.397,1.4826,1.4826,1693.25,669.74
56581,frame_056581.png,33.05,36.3,4.815,4.686,2.9652,2.9652,1662.87,599.49
56641,frame_056641.png,36.47,41.17,5.055,4.92,2.9652,1.4826,1740.86,660.49
56701,frame_056701.png,64.49,68.64,7.123,6.796,1.4826,0.0,1359.04,533.59
56761,frame_056761.png,36.16,42.87,5.277,5.525,1.4826,1.4826,1944.43,714.7
56821,frame_056821.png,51.31,60.88,6.677,6.652,1.4826,1.4826,1841.06,706.73
56881,frame_056881.png,60.98,62.06,8.372,5.875,1.4826,1.4826,930.05,416.11
56941,frame_056941.png,43.51,50.64,7.03,7.323,1.4826,1.4826,1415.49,480.54
57001,frame_057001.png,71.66,68.02,9.803,8.385,1.4826,1.4826,431.43,208.23
57061,frame_057061.png,33.77,36.47,5.295,5.005,2.9652,2.9652,1618.81,645.17
57121,frame_057121.png,31.53,34.09,5.128,4.961,2.9652,2.9652,1342.71,516.27
57181,frame_057181.png,32.93,36.19,4.719,4.2,2.9652,2.9652,1351.38,532.82
57241,frame_057241.png,57.39,59.91,7.211,6.273,1.4826,1.4826,1279.92,648.58
57301,frame_057301.png,55.57,56.35,7.909,6.478,1.4826,1.4826,1160.12,591.14
57361,frame_057361.png,35.44,37.85,5.376,5.047,2.9652,2.9652,1443.86,554.19
57421,frame_057421.png,51.13,46.86,6.392,5.4,2.9652,2.9652,875.63,489.86
57481,frame_057481.png,33.1,37.3,5.665,5.289,2.9652,2.9652,1456.37,558.61
57541,frame_057541.png,35.71,37.89,5.315,4.587,4.4477,2.9652,1298.39,483.6
57601,frame_057601.png,39.59,42.39,5.926,5.232,2.9652,2.9652,1196.33,509.57
57661,frame_057661.png,37.76,38.52,5.589,5.003,2.9652,2.9652,993.55,423.01
57721,frame_057721.png,52.92,55.78,6.429,5.922,2.9652,2.9652,529.03,197.86
57781,frame_057781.png,57.17,53.09,6.946,6.658,4.4477,4.4477,1547.91,900.54
57841,frame_057841.png,53.64,50.21,6.238,5.938,4.4477,4.4477,1462.0,809.77
57901,frame_057901.png,55.77,57.16,7.209,6.919,1.4826,1.4826,1637.5,772.99
57961,frame_057961.png,53.82,49.87,6.714,5.931,2.9652,2.9652,895.33,552.25
58021,frame_058021.png,46.29,43.33,5.786,5.158,4.4477,4.4477,856.37,468.11
58081,frame_058081.png,44.48,42.97,6.78,6.01,2.9652,2.9652,1052.03,467.62
58141,frame_058141.png,43.07,38.11,5.554,4.854,2.9652,2.9652,861.83,455.24
58201,frame_058201.png,43.43,47.41,6.213,5.59,1.4826,1.4826,1304.18,448.17
58261,frame_058261.png,52.98,54.22,7.487,6.098,1.4826,1.4826,1007.4,540.2
58321,frame_058321.png,46.24,42.73,6.402,5.734,2.9652,2.9652,913.79,508.86
58381,frame_058381.png,39.02,40.14,6.102,5.386,2.9652,2.9652,1105.65,429.53
58441,frame_058441.png,34.09,36.12,4.97,4.381,2.9652,2.9652,1264.63,483.43
58501,frame_058501.png,40.24,45.0,6.154,5.952,2.9652,1.4826,1361.57,470.85
58561,frame_058561.png,36.15,40.59,5.609,5.15,2.9652,2.9652,1313.49,491.72
58621,frame_058621.png,55.33,55.33,7.599,6.763,1.4826,1.4826,951.87,444.06
58681,frame_058681.png,55.12,55.65,7.945,5.863,1.4826,1.4826,974.23,419.66
58741,frame_058741.png,27.61,32.32,4.659,4.697,2.9652,2.9652,1356.61,470.0
58801,frame_058801.png,56.26,56.45,6.664,5.786,1.4826,1.4826,621.19,253.31
58861,frame_058861.png,45.83,48.98,6.694,6.021,1.4826,1.4826,1239.91,477.78
58921,frame_058921.png,28.15,30.77,4.747,4.343,4.4477,4.4477,1376.33,478.3
58981,frame_058981.png,31.3,32.5,4.933,4.239,4.4477,4.4477,1451.76,496.1
59041,frame_059041.png,34.15,38.96,5.29,5.057,2.9652,2.9652,1075.15,315.16
59101,frame_059101.png,41.31,46.28,5.99,5.73,1.4826,1.4826,962.99,299.26
59161,frame_059161.png,51.45,51.46,7.014,6.127,1.4826,1.4826,1063.23,533.12
59221,frame_059221.png,34.07,34.68,5.315,4.463,2.9652,2.9652,1342.65,439.76
59281,frame_059281.png,38.33,40.46,5.643,5.126,2.9652,2.9652,1277.28,475.02
59341,frame_059341.png,32.1,35.92,5.697,4.573,2.9652,2.9652,1383.41,517.53
59401,frame_059401.png,49.27,48.14,6.075,5.421,2.9652,2.9652,962.48,546.72
59461,frame_059461.png,42.61,46.76,5.908,5.609,1.4826,1.4826,1217.06,471.92
59521,frame_059521.png,45.3,40.39,6.176,5.307,2.9652,1.4826,672.54,368.73
59581,frame_059581.png,32.91,36.11,5.788,5.018,2.9652,2.9652,1519.04,547.29
59641,frame_059641.png,40.27,43.93,5.253,5.094,2.9652,1.4826,1361.45,491.83
59701,frame_059701.png,41.62,45.48,5.939,5.892,1.4826,1.4826,1237.33,491.14
59761,frame_059761.png,30.49,36.13,5.215,4.827,2.9652,2.9652,1145.67,389.31
59821,frame_059821.png,44.85,43.06,5.792,5.102,2.9652,1.4826,1130.74,512.74
59881,frame_059881.png,37.68,44.57,5.882,5.852,2.9652,2.9652,1283.21,515.51
59941,frame_059941.png,44.81,43.95,5.899,5.189,2.9652,1.4826,1147.37,511.61
60001,frame_060001.png,30.52,33.78,4.475,4.297,2.9652,2.9652,1328.46,459.59
60061,frame_060061.png,39.92,47.71,6.672,6.488,1.4826,1.4826,1082.92,353.12
60121,frame_060121.png,44.88,51.01,6.264,5.89,1.4826,1.4826,1101.17,363.67
60181,frame_060181.png,30.21,35.68,4.919,4.703,2.9652,2.9652,1453.75,510.71
60241,frame_060241.png,32.79,36.85,5.047,4.809,2.9652,2.9652,1426.79,483.41
60301,frame_060301.png,51.73,51.23,7.178,5.852,1.4826,1.4826,869.68,345.12
60361,frame_060361.png,48.51,47.06,5.963,5.137,4.4477,4.4477,966.59,436.96
60421,frame_060421.png,45.43,42.16,5.482,4.453,4.4477,4.4477,1494.11,754.46
60481,frame_060481.png,44.29,46.67,6.349,5.79,1.4826,1.4826,1169.51,379.19
60541,frame_060541.png,34.75,42.15,5.91,5.353,2.9652,2.9652,1190.83,355.53
60601,frame_060601.png,55.41,51.96,7.1,6.317,1.4826,1.4826,796.5,447.75
60661,frame_060661.png,48.13,46.07,6.273,5.908,2.9652,2.9652,708.2,291.91
60721,frame_060721.png,46.54,44.55,5.79,5.456,2.9652,2.9652,704.62,346.13
60781,frame_060781.png,41.19,43.23,6.114,5.52,2.9652,2.9652,763.66,275.97
60841,frame_060841.png,29.02,35.25,4.636,4.45,4.4477,2.9652,875.61,288.91
60901,frame_060901.png,46.02,42.64,6.094,5.445,2.9652,2.9652,321.13,170.85
60961,frame_060961.png,38.28,45.38,6.449,5.639,2.9652,2.9652,978.71,315.24
61021,frame_061021.png,52.98,52.81,7.165,6.298,1.4826,1.4826,485.38,205.59
61081,frame_061081.png,42.76,43.88,6.331,5.878,2.9652,2.9652,659.37,257.91
61141,frame_061141.png,36.14,36.47,5.976,5.342,2.9652,2.9652,975.2,330.51
61201,frame_061201.png,26.15,36.81,5.122,5.461,2.9652,2.9652,532.82,68.71
61261,frame_061261.png,36.64,38.17,5.641,5.075,2.9652,2.9652,895.24,271.16
61321,frame_061321.png,39.89,48.3,6.549,5.892,2.9652,2.9652,842.47,241.27
61381,frame_061381.png,43.96,48.02,6.466,5.898,1.4826,1.4826,235.95,58.12
61441,frame_061441.png,53.31,54.2,6.893,6.081,2.9652,1.4826,769.61,397.79
61501,frame_061501.png,32.65,35.65,5.312,4.814,2.9652,2.9652,1135.54,366.54
61561,frame_061561.png,37.2,39.83,5.885,5.422,2.9652,2.9652,1001.92,350.0
61621,frame_061621.png,93.94,109.82,21.36,24.353,0.0,0.0,272.92,6.48
61681,frame_061681.png,30.75,34.52,4.645,4.218,2.9652,2.9652,962.75,374.45
61741,frame_061741.png,43.19,38.24,5.714,5.219,2.9652,2.9652,683.0,390.66
61801,frame_061801.png,82.42,92.07,12.473,9.123,0.0,0.0,361.84,116.69
61861,frame_061861.png,29.76,30.47,4.847,4.679,2.9652,2.9652,1024.64,353.88
61921,frame_061921.png,31.05,33.21,5.738,5.166,2.9652,2.9652,957.59,294.15
61981,frame_061981.png,30.8,34.87,4.984,4.748,2.9652,2.9652,816.22,208.61
62041,frame_062041.png,48.32,46.42,6.36,5.829,2.9652,1.4826,702.53,317.56
62101,frame_062101.png,31.85,34.56,4.813,4.555,2.9652,2.9652,1220.86,425.29
62161,frame_062161.png,48.69,44.85,5.753,5.213,2.9652,2.9652,884.77,433.64
62221,frame_062221.png,46.1,47.68,6.798,6.194,2.9652,2.9652,929.89,362.22
62281,frame_062281.png,39.94,44.72,6.309,5.879,2.9652,2.9652,874.51,355.64
62341,frame_062341.png,48.45,47.5,5.651,5.696,2.9652,2.9652,834.53,424.86
62401,frame_062401.png,37.77,40.37,5.47,5.636,2.9652,2.9652,1103.66,413.54
62461,frame_062461.png,57.96,55.0,6.794,6.05,1.4826,1.4826,787.67,480.14
62521,frame_062521.png,34.99,36.57,4.885,4.534,2.9652,2.9652,1227.1,415.01
62581,frame_062581.png,44.68,52.32,5.957,5.257,1.4826,1.4826,1251.03,411.18
62641,frame_062641.png,40.91,45.93,5.702,5.591,1.4826,1.4826,1203.58,434.9
62701,frame_062701.png,34.28,35.68,4.281,4.324,2.9652,2.9652,1260.97,445.09
62761,frame_062761.png,40.36,36.28,4.916,4.583,2.9652,2.9652,975.99,472.48
62821,frame_062821.png,62.81,62.87,6.904,5.874,1.4826,1.4826,694.26,308.51
62881,frame_062881.png,42.63,47.8,4.814,4.953,1.4826,1.4826,1222.37,405.97
62941,frame_062941.png,52.07,52.12,7.001,6.489,2.9652,1.4826,959.83,447.01
63001,frame_063001.png,45.44,49.62,5.58,5.34,2.9652,2.9652,1693.48,711.34
63061,frame_063061.png,29.63,33.45,5.635,5.091,2.9652,2.9652,1104.41,349.98
63121,frame_063121.png,39.04,40.44,6.118,5.529,2.9652,2.9652,1053.73,373.09
63181,frame_063181.png,50.9,56.9,7.775,7.256,1.4826,1.4826,915.0,346.07
63241,frame_063241.png,44.35,46.62,5.625,4.933,1.4826,1.4826,856.94,329.22
63301,frame_063301.png,93.07,107.63,20.885,27.163,0.0,0.0,356.35,9.0
63361,frame_063361.png,49.07,50.03,6.729,6.608,1.4826,1.4826,1116.29,430.21
63421,frame_063421.png,32.71,34.76,5.314,5.502,2.9652,2.9652,1254.36,441.48
63481,frame_063481.png,26.42,27.61,4.736,4.586,4.4477,2.9652,1392.46,479.99
63541,frame_063541.png,29.86,32.06,5.123,4.932,2.9652,2.9652,1316.65,482.83
63601,frame_063601.png,38.75,42.42,5.396,4.658,2.9652,2.9652,1336.5,500.18
63661,frame_063661.png,31.25,33.16,4.018,3.746,4.4477,2.9652,1459.88,520.14
63721,frame_063721.png,34.56,38.83,4.314,4.247,2.9652,2.9652,1414.98,532.06
63781,frame_063781.png,30.07,33.87,5.1,5.016,2.9652,2.9652,1382.37,495.68
63841,frame_063841.png,34.29,38.17,5.074,4.899,2.9652,1.4826,1494.92,508.04
63901,frame_063901.png,37.79,42.01,5.682,5.307,2.9652,2.9652,1365.93,540.74
63961,frame_063961.png,42.09,43.92,6.488,5.554,2.9652,2.9652,968.47,379.32
64021,frame_064021.png,46.73,48.44,6.861,5.768,1.4826,1.4826,739.01,314.82
64081,frame_064081.png,47.07,52.67,6.879,6.149,1.4826,1.4826,870.8,352.47
64141,frame_064141.png,34.49,40.59,5.444,4.959,2.9652,2.9652,982.09,318.39
64201,frame_064201.png,23.8,34.5,6.253,5.956,2.9652,2.9652,611.52,99.04
64261,frame_064261.png,61.93,71.1,11.366,8.936,0.0,0.0,594.0,87.21
64321,frame_064321.png,30.7,44.17,10.364,8.629,1.4826,1.4826,641.3,99.95
64381,frame_064381.png,28.03,39.15,7.368,6.222,2.9652,1.4826,586.57,103.65
64441,frame_064441.png,81.77,88.13,14.669,10.44,0.0,0.0,356.67,75.1
64501,frame_064501.png,25.79,36.5,6.817,6.411,2.9652,2.9652,648.07,98.59
64561,frame_064561.png,30.3,41.32,7.099,6.587,1.4826,1.4826,646.99,97.02
64621,frame_064621.png,46.82,47.49,6.587,5.825,1.4826,1.4826,879.48,340.28
64681,frame_064681.png,38.11,47.35,6.027,5.807,1.4826,1.4826,1189.84,374.4
64741,frame_064741.png,32.96,40.74,5.711,5.605,2.9652,2.9652,1298.86,451.44
64801,frame_064801.png,50.96,50.75,6.393,5.453,1.4826,1.4826,1083.97,493.8
64861,frame_064861.png,38.88,40.91,5.605,5.218,2.9652,2.9652,1280.63,497.69
64921,frame_064921.png,46.53,45.39,5.714,5.025,2.9652,2.9652,878.2,416.83
64981,frame_064981.png,48.15,46.06,6.514,5.708,2.9652,1.4826,804.87,425.6
65041,frame_065041.png,43.77,42.1,5.565,5.051,2.9652,2.9652,862.52,419.76
65101,frame_065101.png,31.24,31.94,4.817,4.574,4.4477,2.9652,1134.16,367.07
65161,frame_065161.png,38.77,43.94,5.967,5.217,2.9652,2.9652,1105.91,410.36
65221,frame_065221.png,47.1,49.8,7.23,6.229,1.4826,1.4826,730.23,230.69
65281,frame_065281.png,95.44,109.52,21.718,28.531,0.0,0.0,318.28,7.43
65341,frame_065341.png,32.4,33.84,4.249,4.039,2.9652,2.9652,1310.3,462.46
65401,frame_065401.png,78.14,84.16,12.523,9.252,0.0,0.0,643.66,219.52
65461,frame_065461.png,58.16,60.06,6.925,5.947,1.4826,1.4826,1365.03,679.65
65521,frame_065521.png,43.03,42.55,5.636,5.161,2.9652,2.9652,685.99,270.58
65581,frame_065581.png,29.19,31.81,4.375,4.361,4.4477,2.9652,1700.4,677.98
65641,frame_065641.png,40.63,42.28,5.432,5.23,2.9652,2.9652,1584.03,650.31
65701,frame_065701.png,47.7,50.43,5.851,5.659,2.9652,2.9652,1191.71,584.17
65761,frame_065761.png,31.14,35.76,4.672,4.756,2.9652,2.9652,1639.49,639.81
65821,frame_065821.png,43.25,44.8,5.971,5.678,2.9652,2.9652,1344.78,658.77
65881,frame_065881.png,44.28,43.79,5.729,5.287,2.9652,2.9652,1254.57,633.81
65941,frame_065941.png,35.55,40.78,6.757,5.497,2.9652,2.9652,1558.7,655.88
66001,frame_066001.png,31.47,34.58,5.065,4.664,2.9652,2.9652,1466.17,625.95
66061,frame_066061.png,61.45,60.57,6.234,5.81,1.4826,1.4826,1173.89,619.27
66121,frame_066121.png,53.47,60.88,5.064,5.132,1.4826,1.4826,1979.94,770.27
66181,frame_066181.png,55.47,60.64,5.274,5.153,1.4826,1.4826,1924.75,736.2
66241,frame_066241.png,51.19,57.92,5.06,4.98,1.4826,1.4826,1880.61,716.86
66301,frame_066301.png,55.1,59.79,5.546,5.3,1.4826,1.4826,1719.44,710.43
66361,frame_066361.png,46.58,50.44,4.78,4.629,1.4826,1.4826,1857.85,702.69
66421,frame_066421.png,36.15,39.14,4.938,4.959,2.9652,2.9652,1587.21,562.21
66481,frame_066481.png,36.11,38.06,5.062,4.79,2.9652,2.9652,1136.66,403.72
66541,frame_066541.png,26.74,28.11,4.363,4.311,4.4477,4.4477,1186.97,393.65
66601,frame_066601.png,39.48,42.16,5.599,5.522,2.9652,2.9652,1114.07,390.17
66661,frame_066661.png,51.52,51.16,7.048,6.046,1.4826,1.4826,698.77,300.58
66721,frame_066721.png,47.17,50.84,6.578,6.085,1.4826,1.4826,877.54,329.64
66781,frame_066781.png,40.77,43.11,5.948,5.942,1.4826,1.4826,992.35,328.11
66841,frame_066841.png,66.3,66.41,8.443,7.181,1.4826,1.4826,410.08,119.74
66901,frame_066901.png,43.17,44.22,6.114,5.923,2.9652,2.9652,1119.78,480.32
66961,frame_066961.png,31.61,37.8,5.123,5.29,2.9652,2.9652,1369.59,501.11
67021,frame_067021.png,29.0,32.57,4.972,5.062,2.9652,2.9652,960.3,255.06
67081,frame_067081.png,36.73,43.4,6.645,5.918,2.9652,1.4826,926.64,270.01
67141,frame_067141.png,40.97,47.01,6.513,6.136,1.4826,1.4826,769.55,200.18
67201,frame_067201.png,26.43,34.96,5.483,5.659,2.9652,2.9652,821.14,193.72
67261,frame_067261.png,30.24,37.53,5.267,5.167,2.9652,2.9652,922.77,254.27
67321,frame_067321.png,36.72,42.29,6.238,5.404,2.9652,2.9652,859.7,242.31
67381,frame_067381.png,47.74,55.07,7.471,6.274,1.4826,1.4826,667.31,159.85
67441,frame_067441.png,20.51,29.83,5.277,4.796,2.9652,2.9652,800.26,192.97
67501,frame_067501.png,61.2,67.28,9.633,7.763,1.4826,1.4826,360.76,42.77
67561,frame_067561.png,27.34,38.84,7.726,6.843,2.9652,2.9652,527.08,60.46
67621,frame_067621.png,29.98,43.7,6.581,5.789,2.9652,2.9652,766.94,180.47
67681,frame_067681.png,41.19,51.34,6.83,6.051,1.4826,1.4826,747.32,184.84
67741,frame_067741.png,53.49,62.57,7.89,6.824,1.4826,1.4826,1709.29,681.95
67801,frame_067801.png,44.96,45.66,6.346,6.185,1.4826,1.4826,1478.13,686.36
67861,frame_067861.png,37.59,38.28,6.769,6.174,1.4826,1.4826,1624.48,725.52
67921,frame_067921.png,35.17,34.85,7.364,7.244,1.4826,1.4826,1817.79,756.8
67981,frame_067981.png,41.14,42.08,7.643,9.145,1.4826,1.4826,1762.49,746.36
68041,frame_068041.png,44.98,52.8,10.162,9.412,1.4826,1.4826,960.17,345.49
68101,frame_068101.png,51.62,65.58,9.894,9.819,1.4826,1.4826,2005.35,809.72
68161,frame_068161.png,52.21,64.44,8.648,8.912,1.4826,1.4826,1530.3,568.57
68221,frame_068221.png,42.28,51.65,7.821,7.11,1.4826,1.4826,1202.17,447.28
68281,frame_068281.png,39.95,45.43,6.043,5.948,1.4826,1.4826,1112.8,387.9
68341,frame_068341.png,35.75,40.87,6.35,6.227,1.4826,1.4826,1042.46,352.42
68401,frame_068401.png,37.31,41.24,7.108,6.924,1.4826,1.4826,1248.4,523.03
68461,frame_068461.png,39.99,41.14,6.886,6.584,1.4826,1.4826,1409.39,715.29
68521,frame_068521.png,55.66,59.62,8.737,7.78,1.4826,1.4826,1133.06,529.57
68581,frame_068581.png,41.46,40.9,6.274,5.969,1.4826,1.4826,1444.49,737.54
68641,frame_068641.png,37.91,38.22,6.729,6.334,1.4826,1.4826,1475.71,762.58
68701,frame_068701.png,44.63,44.77,6.804,6.685,1.4826,1.4826,1464.52,738.41
68761,frame_068761.png,38.09,39.2,6.221,6.527,1.4826,1.4826,1510.99,774.4
68821,frame_068821.png,44.87,46.47,5.955,6.002,1.4826,1.4826,1589.02,793.65
68881,frame_068881.png,39.19,40.51,5.824,6.019,1.4826,1.4826,1690.5,849.86
68941,frame_068941.png,42.25,43.57,5.993,5.894,1.4826,1.4826,1831.13,941.52
69001,frame_069001.png,53.91,54.97,8.414,6.761,1.4826,1.4826,2171.53,1133.15
69061,frame_069061.png,41.41,44.57,5.846,6.245,1.4826,1.4826,1788.5,851.7
69121,frame_069121.png,42.5,45.79,6.134,6.157,1.4826,1.4826,1697.61,811.76
69181,frame_069181.png,36.24,36.65,5.801,5.975,2.9652,2.9652,1699.21,867.09
69241,frame_069241.png,45.65,46.72,5.835,5.607,1.4826,1.4826,1680.81,851.24
69301,frame_069301.png,47.33,47.74,5.764,6.01,1.4826,1.4826,1657.7,856.82
69361,frame_069361.png,45.68,46.87,6.111,6.22,1.4826,1.4826,1606.06,835.29
69421,frame_069421.png,56.97,61.12,6.918,6.141,1.4826,1.4826,1131.12,577.9
69481,frame_069481.png,44.42,45.46,5.79,6.006,1.4826,1.4826,1586.18,830.46
69541,frame_069541.png,57.61,70.94,8.602,8.55,1.4826,1.4826,1073.61,399.89
69601,frame_069601.png,59.15,73.42,9.599,9.734,1.4826,1.4826,1110.45,403.92
69661,frame_069661.png,57.38,71.37,9.558,9.764,1.4826,1.4826,1119.31,404.33
69721,frame_069721.png,50.06,62.93,8.318,8.582,1.4826,1.4826,1143.83,403.79
69781,frame_069781.png,44.13,53.88,7.987,7.889,1.4826,1.4826,1183.22,412.36
69841,frame_069841.png,34.15,36.22,6.968,6.184,2.9652,2.9652,1299.4,496.52
69901,frame_069901.png,43.78,47.22,7.828,7.225,1.4826,1.4826,1022.95,386.96
69961,frame_069961.png,33.12,46.97,5.973,6.151,2.9652,2.9652,1725.6,681.37
70021,frame_070021.png,41.36,50.24,6.386,6.043,2.9652,2.9652,1555.65,541.32
70081,frame_070081.png,55.46,60.71,6.594,5.709,1.4826,1.4826,1394.14,691.53
70141,frame_070141.png,49.08,53.57,6.013,5.441,2.9652,1.4826,1386.03,674.92
70201,frame_070201.png,40.53,48.07,5.417,5.362,2.9652,2.9652,1769.47,682.04
70261,frame_070261.png,30.28,43.15,5.86,6.061,2.9652,1.4826,1401.34,496.44
70321,frame_070321.png,25.38,33.45,4.912,4.934,2.9652,2.9652,1386.85,472.72
70381,frame_070381.png,35.3,43.24,5.242,5.292,2.9652,2.9652,1704.94,628.39
70441,frame_070441.png,56.19,63.56,8.39,7.193,1.4826,1.4826,903.08,361.37
70501,frame_070501.png,34.95,45.24,6.397,6.466,1.4826,1.4826,1169.8,354.63
70561,frame_070561.png,33.67,44.31,6.449,6.727,1.4826,1.4826,1123.81,339.18
70621,frame_070621.png,57.15,57.15,7.932,6.092,1.4826,1.4826,568.71,214.24
70681,frame_070681.png,34.06,45.6,6.07,5.862,1.4826,1.4826,1103.09,350.92
70741,frame_070741.png,48.16,60.74,9.504,7.048,1.4826,1.4826,863.9,213.43
70801,frame_070801.png,45.58,47.37,7.369,5.522,4.4477,4.4477,1002.25,421.86
70861,frame_070861.png,57.13,71.28,10.052,8.948,1.4826,0.0,1366.78,438.3
70921,frame_070921.png,46.17,51.75,6.756,6.724,1.4826,1.4826,1751.42,719.45
70981,frame_070981.png,49.53,55.89,5.847,5.49,1.4826,1.4826,1780.3,680.05
71041,frame_071041.png,53.88,64.7,6.533,6.363,1.4826,1.4826,2018.69,857.23
71101,frame_071101.png,50.67,59.88,6.386,6.614,1.4826,1.4826,1762.98,590.88
71161,frame_071161.png,32.65,39.26,4.786,4.965,2.9652,2.9652,1747.84,562.03
71221,frame_071221.png,45.02,53.05,5.416,5.84,1.4826,1.4826,1712.75,657.58
71281,frame_071281.png,43.25,52.88,5.395,5.531,1.4826,1.4826,1892.92,691.51
71341,frame_071341.png,46.37,52.45,5.42,5.769,1.4826,1.4826,1961.11,696.61
71401,frame_071401.png,41.82,49.68,5.345,5.905,1.4826,1.4826,1964.01,697.02
71461,frame_071461.png,48.5,57.96,5.88,5.949,1.4826,1.4826,1930.82,826.6
71521,frame_071521.png,39.56,49.97,5.76,5.773,2.9652,1.4826,1913.7,836.71
71581,frame_071581.png,38.35,48.63,5.662,6.11,2.9652,1.4826,2162.36,860.44
71641,frame_071641.png,36.2,46.8,5.588,6.023,2.9652,2.9652,2105.36,806.73
71701,frame_071701.png,40.95,51.61,5.674,6.234,2.9652,1.4826,2125.59,802.03
71761,frame_071761.png,36.77,47.38,5.232,5.807,2.9652,1.4826,2213.61,878.38
71821,frame_071821.png,40.86,53.25,5.789,6.305,1.4826,1.4826,2084.71,894.49
71881,frame_071881.png,39.78,50.76,5.874,6.41,1.4826,1.4826,2183.02,877.46
71941,frame_071941.png,41.16,51.21,6.087,6.927,1.4826,1.4826,2149.14,882.16
72001,frame_072001.png,40.22,48.9,6.707,6.444,2.9652,2.9652,996.46,430.4
72061,frame_072061.png,37.7,45.39,6.643,6.26,2.9652,2.9652,1052.31,387.38
72121,frame_072121.png,60.92,63.63,8.279,5.714,4.4477,4.4477,1579.58,726.51
72181,frame_072181.png,33.74,40.05,6.174,5.531,4.4477,4.4477,1187.24,464.19
72241,frame_072241.png,29.49,35.99,6.616,5.93,4.4477,4.4477,1379.92,502.88
72301,frame_072301.png,18.83,24.02,6.356,6.268,5.9303,4.4477,1476.65,526.5
72361,frame_072361.png,47.84,52.97,6.852,6.306,2.9652,2.9652,1146.6,481.55
72421,frame_072421.png,37.01,47.93,6.566,6.015,2.9652,2.9652,1280.17,492.76
72481,frame_072481.png,40.82,46.23,6.597,6.338,2.9652,2.9652,1213.51,533.79
72541,frame_072541.png,40.42,49.31,6.68,5.921,2.9652,2.9652,1336.31,517.73
72601,frame_072601.png,34.39,38.15,5.345,5.135,4.4477,2.9652,1243.83,562.03
72661,frame_072661.png,23.02,30.36,5.372,5.633,4.4477,4.4477,1420.07,512.44
72721,frame_072721.png,30.23,36.54,6.329,5.943,4.4477,4.4477,1373.85,529.32
72781,frame_072781.png,27.34,35.7,7.371,6.749,4.4477,4.4477,1478.13,537.19
72841,frame_072841.png,51.3,59.36,7.321,6.634,2.9652,2.9652,1154.19,493.71
72901,frame_072901.png,21.63,19.0,5.773,5.533,5.9303,5.9303,1462.25,522.85
72961,frame_072961.png,51.98,61.19,11.437,8.499,2.9652,2.9652,987.36,465.4
73021,frame_073021.png,22.42,27.48,6.177,5.82,4.4477,4.4477,1236.29,435.44
73081,frame_073081.png,34.59,40.39,5.715,5.736,2.9652,2.9652,1351.16,468.68
73141,frame_073141.png,28.04,33.55,4.736,4.755,2.9652,2.9652,1572.83,570.36
73201,frame_073201.png,29.48,36.17,5.003,5.585,2.9652,2.9652,1735.8,591.91
73261,frame_073261.png,56.74,57.25,7.585,7.215,1.4826,1.4826,1141.88,530.83
73321,frame_073321.png,33.11,44.65,6.473,6.596,1.4826,1.4826,1539.43,552.22
73381,frame_073381.png,61.83,63.89,8.251,8.102,1.4826,1.4826,1112.8,525.39
