frame_idx,nombre_archivo,mae_hud,mae_termico,sobel_energia,var_lap_sin_hud,var_lap_denoised,sigma_orig,sigma_sin_hud,sigma_denoised
2897,frame_67908.png,9.6718,12.0261,142.508,4181.34,1402.46,51.8903,41.5122,25.2039
2898,frame_67909.png,9.6748,12.8057,143.203,4205.9,1353.61,51.8903,41.5122,23.7213
2899,frame_67910.png,9.5134,12.2624,139.212,4028.77,1368.3,50.4077,40.0297,25.2039
2900,frame_67911.png,9.6925,12.7183,143.857,4277.25,1369.58,53.3729,41.5122,25.2039
2901,frame_67912.png,9.6289,12.0135,141.582,4201.13,1364.71,51.8903,41.5122,25.2039
2902,frame_67913.png,9.5196,12.0197,142.897,4170.16,1379.42,51.8903,41.5122,25.2039
2903,frame_67914.png,9.4893,11.8656,140.973,4069.94,1378.24,50.4077,40.0297,25.2039
2904,frame_67915.png,9.5789,12.7338,142.533,4199.01,1377.05,51.8903,41.5122,25.2039
2905,frame_67916.png,9.4071,12.4191,139.634,4040.36,1338.02,50.4077,40.0297,25.2039
2906,frame_67917.png,9.6408,12.6129,145.004,4384.85,1335.7,53.3729,42.9948,23.7213
2907,frame_67918.png,9.6258,12.2511,143.267,4277.08,1315.99,51.8903,41.5122,25.2039
2908,frame_67919.png,9.5629,12.8105,144.816,4331.48,1331.76,51.8903,41.5122,25.2039
2909,frame_67920.png,9.1713,12.956,138.87,3888.54,1350.33,48.9251,38.5471,25.2039
2910,frame_67921.png,10.201,14.534,149.212,5376.83,1340.29,54.8554,40.0297,25.2039
2911,frame_67922.png,9.6928,12.764,143.138,4616.3,1315.97,51.8903,40.0297,23.7213
2912,frame_67923.png,9.5092,12.7162,142.868,4418.75,1337.64,51.8903,40.0297,23.7213
2913,frame_67924.png,9.3676,12.4448,139.006,4152.77,1407.64,50.4077,38.5471,25.2039
2914,frame_67925.png,9.4858,12.5512,141.472,4270.38,1323.59,51.8903,40.0297,23.7213
2915,frame_67926.png,9.3412,12.1688,141.083,4131.3,1315.99,51.8903,40.0297,23.7213
2916,frame_67927.png,9.469,12.7907,144.37,4351.76,1328.14,53.3729,41.5122,23.7213
2917,frame_67928.png,9.3342,12.3677,141.06,4194.36,1345.2,51.8903,40.0297,23.7213
2918,frame_67929.png,9.4144,12.37,144.338,4358.18,1307.64,53.3729,41.5122,23.7213
2919,frame_67930.png,9.2051,12.1064,140.847,4070.99,1311.96,50.4077,40.0297,23.7213
2920,frame_67931.png,9.1925,12.528,141.269,4133.3,1337.05,51.8903,40.0297,23.7213
2921,frame_67932.png,9.2356,12.336,140.055,4067.12,1316.63,50.4077,40.0297,23.7213
2922,frame_67933.png,9.4361,12.4725,143.745,4308.99,1271.49,53.3729,41.5122,23.7213
2923,frame_67934.png,9.385,12.3898,143.076,4267.17,1280.25,51.8903,41.5122,23.7213
2924,frame_67935.png,9.3362,12.9439,143.53,4300.27,1290.24,51.8903,41.5122,23.7213
2925,frame_67936.png,9.1875,12.3314,138.789,4042.1,1282.06,50.4077,38.5471,23.7213
2926,frame_67937.png,9.155,12.3314,140.373,4064.75,1258.2,50.4077,40.0297,23.7213
2927,frame_67938.png,9.2911,12.3167,142.458,4210.16,1275.76,51.8903,41.5122,23.7213
2928,frame_67939.png,9.4824,13.2449,145.842,4438.26,1284.81,53.3729,41.5122,23.7213
2929,frame_67940.png,9.4049,12.9466,143.736,4384.47,1253.91,53.3729,41.5122,23.7213
2930,frame_67941.png,9.4037,13.4031,144.426,4365.24,1109.07,53.3729,41.5122,22.2387
2931,frame_67942.png,9.4892,14.1623,142.823,4346.3,996.11,51.8903,41.5122,22.2387
2932,frame_67943.png,9.3067,17.5724,141.291,4142.6,816.65,50.4077,40.0297,20.7561
2933,frame_67944.png,9.1662,23.0502,135.897,3935.6,691.38,48.9251,37.0645,19.2735
2934,frame_67945.png,9.3378,21.5664,138.013,4084.23,692.38,50.4077,38.5471,19.2735
2935,frame_67946.png,4.615,75.0134,46.681,883.24,562.05,4.4477,4.4477,17.791
2936,frame_67947.png,7.0014,60.7037,113.443,4039.98,558.16,35.5819,28.169,16.3084
2937,frame_67948.png,12.9698,57.5525,149.502,7289.62,622.37,62.2683,42.9948,17.791
2938,frame_67949.png,6.8341,112.9309,23.195,353.71,686.07,1.4826,1.4826,19.2735
2939,frame_67950.png,8.3229,37.4956,103.937,3493.31,834.21,31.1342,23.7213,22.2387
2940,frame_67951.png,12.4355,38.4787,150.659,7627.19,930.21,80.0593,59.3032,22.2387
2941,frame_67952.png,11.3727,18.3734,133.276,5754.55,927.1,47.4426,35.5819,22.2387
2942,frame_67953.png,11.5918,18.9772,143.272,5751.29,1131.37,50.4077,40.0297,25.2039
2943,frame_67954.png,11.3611,15.5557,141.548,4974.7,1264.17,50.4077,41.5122,26.6864
2944,frame_67955.png,11.3066,14.3708,144.339,4853.11,1259.5,51.8903,42.9948,25.2039
2945,frame_67956.png,11.1946,12.9711,142.006,4519.31,1301.12,51.8903,41.5122,25.2039
2946,frame_67957.png,11.3228,13.2591,145.102,4630.7,1349.34,53.3729,42.9948,25.2039
2947,frame_67958.png,11.1062,12.8513,144.347,4456.08,1400.76,51.8903,41.5122,25.2039
2948,frame_67959.png,11.2336,13.0388,147.675,4664.66,1415.67,53.3729,42.9948,25.2039
2949,frame_67960.png,11.1299,12.7015,146.638,4580.72,1437.51,53.3729,42.9948,25.2039
2950,frame_67961.png,11.3697,12.8632,149.313,4711.1,1484.95,54.8554,42.9948,26.6864
2951,frame_67962.png,11.2585,12.5656,147.484,4544.97,1514.29,53.3729,42.9948,26.6864
2952,frame_67963.png,11.4319,12.8686,150.631,4764.15,1520.66,54.8554,44.4774,26.6864
2953,frame_67964.png,11.3002,12.6462,149.034,4650.32,1502.5,53.3729,44.4774,26.6864
2954,frame_67965.png,11.4187,13.0956,150.692,4772.3,1473.21,54.8554,44.4774,26.6864
2955,frame_67966.png,11.2417,12.7455,149.09,4611.9,1465.78,54.8554,42.9948,26.6864
2956,frame_67967.png,11.3743,13.0625,150.508,4705.13,1421.63,54.8554,44.4774,25.2039
2957,frame_67968.png,11.2129,12.782,148.378,4584.68,1402.24,53.3729,42.9948,25.2039
2958,frame_67969.png,11.3833,13.3832,150.013,4730.28,1393.48,54.8554,42.9948,25.2039
2959,frame_67970.png,11.2415,12.9676,146.54,4508.75,1374.21,53.3729,41.5122,25.2039
2960,frame_67971.png,11.0871,12.898,147.152,4496.91,1366.35,53.3729,41.5122,25.2039
2961,frame_67972.png,11.0902,12.9653,148.002,4549.39,1359.4,53.3729,42.9948,25.2039
2962,frame_67973.png,11.1432,13.2088,150.045,4710.9,1396.95,54.8554,42.9948,25.2039
2963,frame_67974.png,11.1172,12.6656,148.255,4584.07,1436.07,53.3729,42.9948,25.2039
2964,frame_67975.png,11.2715,12.9178,149.951,4678.33,1479.85,54.8554,42.9948,25.2039
2965,frame_67976.png,10.9283,12.2409,146.846,4443.2,1534.78,51.8903,41.5122,26.6864
2966,frame_67977.png,11.0693,12.5871,150.031,4675.47,1555.48,53.3729,42.9948,26.6864
2967,frame_67978.png,11.0073,12.3527,148.67,4599.23,1570.92,53.3729,42.9948,26.6864
2968,frame_67979.png,11.0554,13.0879,150.86,4700.01,1531.72,53.3729,44.4774,26.6864
2969,frame_67980.png,10.9511,13.5564,149.007,4556.58,1526.54,53.3729,42.9948,26.6864
2970,frame_67981.png,12.2211,15.834,164.871,6782.65,1535.57,63.7509,48.9251,26.6864
2971,frame_67982.png,11.2152,13.6417,151.454,5314.67,1531.14,54.8554,42.9948,26.6864
2972,frame_67983.png,11.0411,12.8365,150.176,5001.45,1572.76,53.3729,42.9948,26.6864
2973,frame_67984.png,10.7106,12.4242,145.813,4606.19,1634.17,50.4077,41.5122,26.6864
2974,frame_67985.png,10.7799,12.8857,147.878,4677.36,1610.11,51.8903,42.9948,26.6864
2975,frame_67986.png,10.6177,12.2917,146.414,4492.91,1621.32,51.8903,41.5122,26.6864
2976,frame_67987.png,10.7923,12.5322,149.014,4696.44,1632.88,53.3729,42.9948,26.6864
2977,frame_67988.png,10.6308,12.0067,148.153,4587.04,1655.35,51.8903,42.9948,26.6864
2978,frame_67989.png,10.7729,12.1917,150.932,4728.83,1672.06,53.3729,42.9948,26.6864
2979,frame_67990.png,10.642,12.1631,149.043,4603.75,1722.86,53.3729,42.9948,26.6864
2980,frame_67991.png,10.6176,12.242,149.496,4603.33,1732.72,53.3729,42.9948,26.6864
2981,frame_67992.png,10.4632,11.7179,146.358,4374.5,1729.61,50.4077,41.5122,26.6864
2982,frame_67993.png,10.6949,11.9599,149.532,4617.63,1745.63,53.3729,42.9948,26.6864
2983,frame_67994.png,10.6558,11.7974,148.764,4526.98,1780.97,51.8903,41.5122,28.169
2984,frame_67995.png,10.7935,12.3137,150.534,4651.99,1728.3,53.3729,42.9948,26.6864
2985,frame_67996.png,10.7117,11.9571,149.718,4606.79,1709.43,53.3729,42.9948,26.6864
2986,frame_67997.png,10.8514,12.487,152.217,4834.14,1693.32,54.8554,44.4774,26.6864
2987,frame_67998.png,10.6788,12.7007,148.409,4590.79,1666.31,53.3729,42.9948,26.6864
2988,frame_67999.png,10.7185,12.5665,150.795,4745.19,1626.97,53.3729,44.4774,26.6864
2989,frame_68000.png,10.5893,12.4251,148.977,4604.96,1593.56,53.3729,42.9948,26.6864
2990,frame_68001.png,11.6313,12.5253,147.358,4538.2,1603.78,53.3729,42.9948,26.6864
2991,frame_68002.png,11.517,11.8719,144.217,4372.21,1645.1,51.8903,41.5122,26.6864
2992,frame_68003.png,11.6793,11.8653,147.013,4511.55,1674.21,53.3729,42.9948,26.6864
2993,frame_68004.png,11.8396,11.5808,147.671,4637.92,1712.45,54.8554,42.9948,28.169
2994,frame_68005.png,11.9896,11.9559,149.192,4748.73,1761.54,54.8554,44.4774,28.169
2995,frame_68006.png,11.7513,11.5284,146.249,4473.67,1784.98,53.3729,41.5122,28.169
2996,frame_68007.png,12.1625,12.1169,151.597,4914.13,1804.94,56.338,44.4774,28.169
2997,frame_68008.png,11.9282,11.7821,148.461,4675.27,1788.96,54.8554,42.9948,29.6516
2998,frame_68009.png,12.224,12.5696,151.018,4942.3,1719.84,56.338,44.4774,28.169
2999,frame_68010.png,12.2449,13.1393,150.403,4911.4,1699.68,56.338,44.4774,28.169
3000,frame_68011.png,13.9754,15.9498,168.382,7369.16,1655.56,75.6116,53.3729,28.169
3001,frame_68012.png,12.6101,13.24,150.444,5476.23,1616.69,56.338,42.9948,26.6864
3002,frame_68013.png,12.1604,12.4028,146.441,4917.48,1619.79,53.3729,41.5122,26.6864
3003,frame_68014.png,11.9826,12.0971,144.199,4593.37,1666.74,51.8903,40.0297,26.6864
3004,frame_68015.png,12.1034,12.3049,145.822,4643.96,1604.98,54.8554,41.5122,26.6864
3005,frame_68016.png,11.8883,11.8018,144.493,4479.96,1528.93,53.3729,41.5122,25.2039
3006,frame_68017.png,12.0562,12.3617,147.028,4634.97,1513.8,54.8554,42.9948,25.2039
3007,frame_68018.png,11.8821,12.0491,144.74,4479.8,1540.71,53.3729,41.5122,26.6864
3008,frame_68019.png,12.0461,12.1912,146.965,4650.97,1550.63,54.8554,41.5122,26.6864
3009,frame_68020.png,11.9252,11.8089,145.31,4504.07,1575.54,53.3729,41.5122,26.6864
3010,frame_68021.png,11.9283,11.8601,146.426,4578.11,1615.31,54.8554,41.5122,26.6864
3011,frame_68022.png,11.8494,11.6642,145.091,4499.74,1640.32,53.3729,41.5122,26.6864
3012,frame_68023.png,12.0097,12.1086,148.701,4754.71,1627.61,54.8554,42.9948,26.6864
3013,frame_68024.png,11.8982,11.7843,146.227,4572.57,1596.16,54.8554,41.5122,26.6864
3014,frame_68025.png,12.0537,12.1453,147.719,4679.63,1570.05,54.8554,42.9948,26.6864
3015,frame_68026.png,11.799,11.7219,143.964,4372.0,1549.86,53.3729,40.0297,26.6864
3016,frame_68027.png,12.1892,12.876,149.761,4866.36,1505.7,56.338,42.9948,25.2039
3017,frame_68028.png,11.8375,12.1952,144.761,4526.02,1433.39,53.3729,41.5122,25.2039
3018,frame_68029.png,12.1665,12.8915,148.438,4852.5,1412.44,56.338,42.9948,25.2039
3019,frame_68030.png,11.9989,12.7515,145.667,4642.66,1437.79,54.8554,41.5122,25.2039
3020,frame_68031.png,12.0836,12.7747,147.615,4730.74,1419.93,56.338,42.9948,25.2039
3021,frame_68032.png,11.8071,12.1731,145.224,4488.17,1433.42,54.8554,41.5122,25.2039
3022,frame_68033.png,12.254,12.74,148.608,4856.74,1468.86,56.338,42.9948,25.2039
3023,frame_68034.png,11.8286,12.2147,142.988,4433.35,1530.24,53.3729,40.0297,26.6864
3024,frame_68035.png,12.2278,12.8055,149.032,4901.89,1537.23,57.8206,42.9948,26.6864
3025,frame_68036.png,12.0423,12.0218,145.79,4577.53,1551.3,54.8554,41.5122,26.6864
3026,frame_68037.png,12.3181,12.4671,149.649,4908.68,1590.12,56.338,44.4774,26.6864
3027,frame_68038.png,12.2928,12.3282,148.602,4871.4,1623.37,56.338,42.9948,28.169
3028,frame_68039.png,12.3178,12.9413,149.784,4876.27,1573.03,56.338,42.9948,26.6864
3029,frame_68040.png,12.3366,13.4274,148.794,4871.97,1551.12,56.338,42.9948,26.6864
3030,frame_68041.png,14.2895,15.9978,166.668,7361.08,1552.73,75.6116,51.8903,26.6864
3031,frame_68042.png,12.6925,13.7592,149.686,5519.11,1537.0,57.8206,42.9948,26.6864
3032,frame_68043.png,12.3602,12.6667,146.107,5002.13,1565.82,53.3729,41.5122,26.6864
3033,frame_68044.png,12.1788,12.3893,144.266,4726.95,1625.85,53.3729,41.5122,26.6864
3034,frame_68045.png,12.2026,12.4556,145.475,4764.25,1585.99,54.8554,41.5122,26.6864
3035,frame_68046.png,12.2459,11.9324,144.52,4596.51,1597.82,54.8554,41.5122,26.6864
3036,frame_68047.png,12.5227,12.4229,148.214,4823.12,1615.95,56.338,42.9948,26.6864
3037,frame_68048.png,12.2329,11.8706,144.656,4614.62,1645.74,54.8554,41.5122,26.6864
3038,frame_68049.png,12.3898,11.8897,146.73,4707.65,1670.8,54.8554,42.9948,26.6864
3039,frame_68050.png,12.2002,11.6085,144.973,4531.9,1717.27,53.3729,41.5122,28.169
3040,frame_68051.png,12.3562,11.9126,147.262,4638.62,1761.64,54.8554,42.9948,28.169
3041,frame_68052.png,12.3592,11.6382,146.766,4608.85,1763.28,54.8554,42.9948,28.169
3042,frame_68053.png,12.4876,11.8912,148.638,4781.23,1775.45,56.338,42.9948,28.169
3043,frame_68054.png,12.3195,11.6696,145.957,4584.72,1795.76,54.8554,41.5122,28.169
3044,frame_68055.png,12.6444,12.3436,150.168,4971.19,1818.47,57.8206,44.4774,28.169
3045,frame_68056.png,12.4063,11.8899,147.948,4752.7,1769.2,56.338,42.9948,28.169
3046,frame_68057.png,12.7014,12.4598,151.393,5076.19,1748.75,57.8206,44.4774,28.169
3047,frame_68058.png,12.4476,12.1358,149.016,4843.5,1742.28,56.338,42.9948,28.169
3048,frame_68059.png,12.7668,12.9058,152.882,5236.41,1708.94,59.3032,45.96,26.6864
3049,frame_68060.png,12.4494,12.6977,149.89,4954.76,1708.55,56.338,44.4774,26.6864
3050,frame_68061.png,12.3744,12.5451,147.883,4786.4,1672.46,56.338,42.9948,26.6864
3051,frame_68062.png,12.33,12.1856,146.82,4708.8,1701.08,54.8554,42.9948,26.6864
3052,frame_68063.png,12.7004,12.6216,151.537,5101.13,1704.16,57.8206,44.4774,26.6864
3053,frame_68064.png,12.4054,12.0334,147.671,4787.19,1732.18,56.338,42.9948,28.169
3054,frame_68065.png,12.4588,12.2803,148.885,4863.12,1783.64,56.338,44.4774,28.169
3055,frame_68066.png,12.4104,11.691,147.352,4753.02,1814.1,56.338,42.9948,28.169
3056,frame_68067.png,12.4279,12.1677,150.283,4881.57,1858.85,56.338,44.4774,28.169
3057,frame_68068.png,12.5588,11.9515,149.565,4891.08,1838.39,56.338,44.4774,29.6516
3058,frame_68069.png,12.5335,12.5206,150.312,4905.54,1772.98,56.338,44.4774,28.169
3059,frame_68070.png,12.5912,13.0757,149.692,4900.55,1742.6,56.338,44.4774,28.169
3060,frame_68071.png,14.1649,15.6321,166.25,7239.64,1742.94,74.129,51.8903,28.169
3061,frame_68072.png,12.8978,13.4644,150.887,5570.67,1701.39,57.8206,42.9948,28.169
3062,frame_68073.png,12.5755,12.442,147.338,5024.87,1720.95,54.8554,41.5122,28.169
3063,frame_68074.png,12.3758,11.8791,144.534,4666.27,1781.01,53.3729,40.0297,28.169
3064,frame_68075.png,12.3404,12.3127,146.618,4740.02,1735.85,54.8554,41.5122,26.6864
3065,frame_68076.png,12.2984,12.0712,145.378,4598.61,1709.2,54.8554,41.5122,26.6864
3066,frame_68077.png,12.531,12.337,149.433,4891.12,1669.18,56.338,42.9948,26.6864
3067,frame_68078.png,12.4076,11.873,146.997,4695.28,1639.96,54.8554,42.9948,26.6864
3068,frame_68079.png,12.4999,12.5423,149.155,4819.38,1630.19,56.338,42.9948,26.6864
3069,frame_68080.png,12.5309,12.853,148.068,4776.77,1623.58,56.338,42.9948,26.6864
3070,frame_68081.png,12.3638,12.6484,147.885,4774.81,1612.05,56.338,42.9948,26.6864
3071,frame_68082.png,12.3112,12.0865,147.217,4681.32,1638.86,54.8554,42.9948,26.6864
3072,frame_68083.png,12.4233,12.2174,148.048,4748.35,1687.31,56.338,42.9948,26.6864
3073,frame_68084.png,12.324,12.0559,147.246,4688.68,1696.47,56.338,41.5122,26.6864
3074,frame_68085.png,12.5758,12.4589,149.514,4978.12,1660.42,57.8206,42.9948,26.6864
3075,frame_68086.png,12.1631,11.8276,145.189,4546.74,1670.76,54.8554,41.5122,26.6864
3076,frame_68087.png,12.5902,12.9637,151.513,5027.23,1634.02,59.3032,44.4774,26.6864
3077,frame_68088.png,12.2559,12.5153,148.673,4854.74,1627.56,56.338,42.9948,26.6864
3078,frame_68089.png,12.457,12.8487,151.469,5151.02,1616.36,59.3032,44.4774,26.6864
3079,frame_68090.png,12.2714,12.6318,147.769,4831.13,1646.68,57.8206,42.9948,26.6864
3080,frame_68091.png,12.1863,12.7092,148.845,4841.25,1683.99,57.8206,42.9948,26.6864
3081,frame_68092.png,12.0807,12.1783,147.958,4772.31,1665.88,54.8554,42.9948,26.6864
3082,frame_68093.png,12.1323,12.2381,148.9,4756.22,1680.1,56.338,42.9948,26.6864
3083,frame_68094.png,12.2887,12.3412,148.898,4834.6,1707.13,56.338,42.9948,26.6864
3084,frame_68095.png,12.3955,12.8698,151.321,5092.17,1754.67,57.8206,44.4774,28.169
3085,frame_68096.png,12.193,12.1921,149.028,4846.88,1751.67,56.338,42.9948,28.169
3086,frame_68097.png,12.641,12.4912,153.06,5255.91,1783.5,59.3032,45.96,28.169
3087,frame_68098.png,12.36,12.0354,149.591,4904.25,1789.37,56.338,44.4774,28.169
3088,frame_68099.png,12.5124,13.0006,153.582,5213.89,1685.71,59.3032,45.96,28.169
3089,frame_68100.png,12.2686,13.4436,149.496,4872.5,1633.66,56.338,42.9948,26.6864
3090,frame_68101.png,13.2984,15.1823,157.309,6323.12,1567.38,62.2683,44.4774,26.6864
3091,frame_68102.png,12.3478,13.2506,146.199,5052.53,1547.14,54.8554,41.5122,26.6864
3092,frame_68103.png,12.1938,12.6087,145.889,4805.8,1569.28,53.3729,41.5122,26.6864
3093,frame_68104.png,12.0939,12.2314,144.7,4644.44,1622.29,53.3729,40.0297,26.6864
3094,frame_68105.png,12.1613,12.4058,147.472,4771.96,1631.52,54.8554,41.5122,26.6864
3095,frame_68106.png,12.106,12.0277,146.913,4678.15,1625.69,54.8554,41.5122,26.6864
3096,frame_68107.png,12.3107,12.6896,150.296,4935.77,1653.65,56.338,44.4774,26.6864
3097,frame_68108.png,12.1154,12.3001,146.99,4661.39,1637.3,54.8554,42.9948,26.6864
3098,frame_68109.png,12.3739,12.8173,150.964,5054.88,1629.32,57.8206,44.4774,26.6864
3099,frame_68110.png,12.2391,12.4289,147.484,4718.36,1665.42,54.8554,41.5122,26.6864
3100,frame_68111.png,12.4402,12.6316,150.356,4993.69,1675.71,57.8206,44.4774,26.6864
3101,frame_68112.png,12.2582,12.1065,147.886,4793.68,1734.01,54.8554,42.9948,28.169
3102,frame_68113.png,12.4004,12.2747,150.373,5016.41,1751.97,57.8206,44.4774,28.169
3103,frame_68114.png,12.2069,12.0545,148.25,4788.09,1813.38,56.338,42.9948,28.169
3104,frame_68115.png,12.4748,12.6997,152.985,5186.05,1820.14,59.3032,44.4774,28.169
3105,frame_68116.png,12.2261,12.0717,150.421,4921.28,1765.54,56.338,42.9948,28.169
3106,frame_68117.png,12.2479,12.3728,150.606,4967.19,1740.03,56.338,44.4774,28.169
3107,frame_68118.png,12.3787,12.2092,150.273,5018.46,1734.74,56.338,44.4774,28.169
3108,frame_68119.png,12.3403,12.7643,150.361,4993.29,1731.9,56.338,44.4774,28.169
3109,frame_68120.png,12.2096,12.7077,148.54,4822.45,1728.62,56.338,42.9948,28.169
3110,frame_68121.png,12.4146,12.6327,151.439,5108.63,1720.9,57.8206,44.4774,28.169
3111,frame_68122.png,12.3799,12.2822,150.275,4928.61,1742.98,56.338,44.4774,28.169
3112,frame_68123.png,12.659,12.9173,154.656,5316.45,1765.74,59.3032,45.96,28.169
3113,frame_68124.png,12.339,12.5956,150.34,4987.64,1809.84,56.338,44.4774,28.169
3114,frame_68125.png,12.4779,12.659,152.849,5241.77,1823.59,57.8206,45.96,28.169
3115,frame_68126.png,12.2083,11.9728,149.23,4849.93,1882.28,56.338,42.9948,28.169
3116,frame_68127.png,12.6791,12.6097,155.567,5365.47,1938.34,59.3032,45.96,29.6516
3117,frame_68128.png,12.4345,12.1762,152.487,5084.76,1941.84,56.338,44.4774,29.6516
3118,frame_68129.png,12.614,12.9322,154.989,5334.56,1966.74,57.8206,45.96,29.6516
3119,frame_68130.png,12.4617,13.4401,153.51,5169.88,2003.84,57.8206,44.4774,29.6516
3120,frame_68131.png,14.3695,15.6147,171.917,7848.39,1950.57,77.0941,54.8554,29.6516
3121,frame_68132.png,12.8826,12.6894,152.0,5749.86,1904.17,57.8206,42.9948,28.169
3122,frame_68133.png,12.6808,12.6063,150.69,5377.87,1878.62,56.338,42.9948,28.169
3123,frame_68134.png,12.4259,12.5297,147.366,4973.06,1931.97,54.8554,41.5122,28.169
3124,frame_68135.png,12.5207,12.8193,149.795,5035.23,1795.59,56.338,42.9948,26.6864
3125,frame_68136.png,12.3396,12.147,147.33,4818.19,1738.3,54.8554,41.5122,26.6864
3126,frame_68137.png,12.5675,12.4112,150.221,4999.66,1727.42,56.338,42.9948,26.6864
3127,frame_68138.png,12.4503,12.0662,147.704,4784.42,1728.8,54.8554,42.9948,26.6864
3128,frame_68139.png,12.5369,12.5328,150.046,4961.86,1741.14,56.338,42.9948,26.6864
3129,frame_68140.png,12.3363,12.1384,147.768,4787.58,1728.44,54.8554,42.9948,26.6864
3130,frame_68141.png,12.2017,12.108,148.18,4723.55,1734.6,56.338,41.5122,26.6864
3131,frame_68142.png,12.2103,12.0293,149.758,4823.62,1780.96,56.338,42.9948,28.169
3132,frame_68143.png,12.3192,12.376,152.447,5013.91,1785.99,57.8206,44.4774,28.169
3133,frame_68144.png,12.1169,11.9737,149.324,4796.77,1781.84,56.338,42.9948,28.169
3134,frame_68145.png,12.2021,12.4037,150.297,4857.42,1810.22,56.338,42.9948,28.169
3135,frame_68146.png,11.9953,12.0746,148.602,4697.75,1764.28,54.8554,42.9948,28.169
3136,frame_68147.png,12.3646,12.6744,153.099,5071.11,1744.33,57.8206,44.4774,28.169
3137,frame_68148.png,12.4876,12.6345,152.686,5135.59,1712.01,57.8206,44.4774,28.169
3138,frame_68149.png,12.5465,12.9837,153.16,5207.72,1686.06,59.3032,44.4774,26.6864
3139,frame_68150.png,12.4347,12.6709,151.21,5027.97,1708.81,57.8206,44.4774,28.169
3140,frame_68151.png,12.4071,12.8852,152.206,5008.87,1714.52,57.8206,44.4774,26.6864
3141,frame_68152.png,12.3499,12.6652,150.671,4955.27,1719.58,56.338,44.4774,28.169
3142,frame_68153.png,12.3951,12.6626,153.083,5052.92,1717.72,57.8206,44.4774,26.6864
3143,frame_68154.png,12.2753,12.5077,150.698,4888.65,1758.65,56.338,42.9948,28.169
3144,frame_68155.png,12.4258,13.0168,153.104,5172.37,1803.53,57.8206,44.4774,28.169
3145,frame_68156.png,12.2621,12.3229,151.46,4998.06,1807.96,57.8206,44.4774,28.169
3146,frame_68157.png,12.6075,12.5991,155.159,5345.12,1845.19,59.3032,45.96,28.169
3147,frame_68158.png,12.4189,12.2631,151.527,4997.27,1860.12,57.8206,44.4774,29.6516
3148,frame_68159.png,12.673,13.263,154.76,5281.05,1764.64,59.3032,45.96,28.169
3149,frame_68160.png,12.4647,13.7673,152.259,4977.25,1711.5,57.8206,44.4774,28.169
3150,frame_68161.png,14.3793,16.1074,165.136,7078.68,1652.98,68.1987,48.9251,28.169
3151,frame_68162.png,12.9768,13.6551,149.194,5385.74,1654.44,54.8554,41.5122,26.6864
3152,frame_68163.png,12.8271,13.0443,149.769,5179.86,1687.21,56.338,41.5122,26.6864
3153,frame_68164.png,12.5139,12.2469,145.668,4789.4,1777.36,53.3729,40.0297,28.169
3154,frame_68165.png,12.7308,12.2074,148.716,4922.26,1728.52,56.338,41.5122,26.6864
3155,frame_68166.png,12.5108,11.817,146.61,4688.03,1722.66,54.8554,41.5122,26.6864
