frame_idx,nombre_archivo,brisque_orig,brisque_sin_hud,niqe_orig,niqe_sin_hud,sigma_orig,sigma_sin_hud,var_lap_orig,var_lap_sin_hud,brisque_denoised,niqe_denoised,sigma_denoised,var_lap_denoised
70771,frame_70771.png,69.78,61.12,8.726,6.451,65.2335,50.4077,10937.67,7482.57,83.59,6.872,50.4077,6673.08
70801,frame_70801.png,73.4,62.95,9.353,6.69,63.7509,44.4774,10827.09,7044.34,87.29,6.981,44.4774,6254.22
70831,frame_70831.png,66.2,55.81,9.217,6.24,47.4426,35.5819,7366.94,4745.51,83.57,7.113,35.5819,4267.91
70861,frame_70861.png,61.37,51.87,7.616,5.641,53.3729,38.5471,7618.04,4926.4,77.51,6.031,37.0645,4368.05
70891,frame_70891.png,65.02,54.58,8.43,5.825,45.96,34.0993,7123.5,4510.41,80.84,6.296,34.0993,4072.51
70921,frame_70921.png,63.16,53.58,7.617,5.416,56.338,37.0645,7924.94,5031.84,81.85,6.846,37.0645,4455.11
70951,frame_70951.png,71.85,63.13,9.303,6.902,71.1638,50.4077,12103.07,8000.55,89.08,7.595,50.4077,7068.29
70981,frame_70981.png,73.62,65.02,9.11,6.918,71.1638,48.9251,12092.25,7894.0,89.14,7.363,48.9251,6968.34
71011,frame_71011.png,108.4,101.49,13.248,10.137,11.8606,11.8606,3859.35,2466.9,94.61,9.422,13.3432,2320.76
71041,frame_71041.png,52.7,39.91,6.816,4.762,59.3032,44.4774,9576.21,6299.15,52.6,4.872,44.4774,5679.01
71071,frame_71071.png,54.26,41.97,7.359,4.911,60.7858,42.9948,9803.54,6378.75,67.26,6.952,42.9948,5666.87
71101,frame_71101.png,97.26,95.8,10.432,8.537,26.6864,23.7213,5298.1,3670.52,113.25,9.465,25.2039,3240.68
71131,frame_71131.png,52.21,39.69,7.049,4.685,38.5471,26.6864,4450.16,2620.68,62.35,5.535,26.6864,2372.53
71161,frame_71161.png,59.43,42.49,8.532,4.635,26.6864,20.7561,3796.76,2132.81,64.88,5.999,20.7561,1972.64
71191,frame_71191.png,48.22,35.2,6.604,4.821,40.0297,26.6864,4210.67,2476.47,56.54,5.734,26.6864,2227.7
71221,frame_71221.png,71.38,60.64,9.358,6.452,65.2335,45.96,11018.77,6985.14,83.7,7.465,45.96,6202.27
71251,frame_71251.png,71.16,61.64,9.427,7.23,66.7161,48.9251,11162.63,7431.81,82.64,7.912,48.9251,6602.67
71281,frame_71281.png,72.37,62.82,8.814,7.04,66.7161,47.4426,11182.8,7262.67,86.78,7.826,47.4426,6456.16
71311,frame_71311.png,69.93,58.43,9.059,6.301,59.3032,41.5122,10109.16,6526.37,85.78,7.484,41.5122,5811.43
71341,frame_71341.png,67.21,55.17,8.839,5.98,50.4077,35.5819,7764.5,4941.99,81.96,6.98,35.5819,4428.12
71371,frame_71371.png,58.01,43.15,8.445,5.365,29.6516,22.2387,4135.0,2458.72,66.47,5.902,22.2387,2238.38
71401,frame_71401.png,51.08,39.93,7.087,4.867,35.5819,25.2039,4236.93,2566.43,64.15,5.613,25.2039,2312.43
71431,frame_71431.png,54.88,41.66,8.187,5.035,26.6864,20.7561,3813.49,2269.16,66.33,6.127,20.7561,2077.51
71461,frame_71461.png,50.43,37.98,7.245,4.891,37.0645,26.6864,4310.39,2678.87,57.79,5.519,26.6864,2415.92
71491,frame_71491.png,90.53,87.92,8.716,7.335,80.0593,60.7858,13156.45,9719.75,108.69,8.795,60.7858,8738.95
71521,frame_71521.png,62.83,54.36,7.07,5.291,69.6812,45.96,10105.69,6680.3,80.94,6.668,44.4774,5783.16
71551,frame_71551.png,54.65,38.74,8.456,4.692,26.6864,20.7561,3831.71,2208.25,57.61,5.693,22.2387,2030.52
71581,frame_71581.png,55.74,39.35,8.109,4.833,28.169,22.2387,3905.72,2275.31,58.47,5.654,22.2387,2089.8
71611,frame_71611.png,57.31,42.36,8.136,5.037,29.6516,23.7213,4097.29,2387.02,61.77,5.589,23.7213,2191.99
71641,frame_71641.png,49.79,37.28,7.04,4.648,40.0297,26.6864,4572.39,2722.61,56.95,5.376,26.6864,2455.9
71671,frame_71671.png,50.29,37.5,7.204,4.794,40.0297,28.169,4734.12,2818.18,57.0,5.409,28.169,2533.99
71701,frame_71701.png,49.21,38.18,7.084,4.771,41.5122,28.169,4820.66,2908.56,59.74,5.355,28.169,2603.02
71731,frame_71731.png,56.22,41.54,8.104,4.935,31.1342,23.7213,4297.43,2522.55,61.28,5.425,23.7213,2307.11
71761,frame_71761.png,51.34,36.38,7.007,4.336,42.9948,26.6864,4915.86,2794.02,56.31,5.008,26.6864,2512.76
71791,frame_71791.png,56.96,40.24,7.778,4.249,32.6168,23.7213,4435.59,2493.57,59.4,4.715,23.7213,2278.34
71821,frame_71821.png,52.65,37.17,6.896,4.325,41.5122,26.6864,4833.26,2701.57,58.57,4.95,26.6864,2430.93
71851,frame_71851.png,52.7,36.52,7.155,4.381,42.9948,28.169,5027.1,2852.19,55.82,4.977,26.6864,2562.69
71881,frame_71881.png,50.77,38.03,6.929,4.467,42.9948,28.169,5012.45,2895.64,57.82,5.179,28.169,2594.95
71911,frame_71911.png,56.85,43.0,7.771,4.948,50.4077,35.5819,6861.32,4154.73,61.56,5.384,35.5819,3670.69
71941,frame_71941.png,62.5,44.07,9.239,4.888,37.0645,26.6864,5409.08,3059.86,63.4,5.443,28.169,2779.86
71971,frame_71971.png,59.03,44.48,8.147,4.737,47.4426,32.6168,6067.37,3478.32,63.73,6.008,32.6168,3119.41
72001,frame_72001.png,58.05,41.52,8.206,4.615,47.4426,32.6168,6031.56,3433.92,60.44,5.627,32.6168,3079.2
72031,frame_72031.png,56.93,41.81,7.832,4.662,45.96,31.1342,5972.77,3322.45,58.52,5.26,31.1342,2960.84
72061,frame_72061.png,58.62,42.88,7.933,4.966,47.4426,31.1342,6054.23,3379.45,60.38,5.462,31.1342,3025.22
72091,frame_72091.png,58.91,42.51,8.115,4.683,47.4426,31.1342,6072.65,3397.62,60.85,5.117,31.1342,3047.62
72121,frame_72121.png,62.25,43.8,9.022,4.828,37.0645,26.6864,5373.62,2969.48,62.2,4.942,26.6864,2700.33
72151,frame_72151.png,59.15,42.64,7.781,4.815,47.4426,31.1342,6067.04,3395.76,59.4,5.427,31.1342,3041.36
72181,frame_72181.png,58.14,42.58,7.61,4.889,47.4426,31.1342,6040.31,3400.32,59.77,5.615,31.1342,3057.91
72211,frame_72211.png,60.82,43.89,7.868,5.078,47.4426,31.1342,6061.78,3423.72,61.66,5.842,31.1342,3070.35
72241,frame_72241.png,59.07,42.24,7.698,5.029,45.96,31.1342,5943.77,3331.57,60.64,5.672,31.1342,2988.53
72271,frame_72271.png,58.23,43.46,7.562,5.216,47.4426,34.0993,6087.77,3637.75,62.26,6.035,34.0993,3273.3
72301,frame_72301.png,60.98,45.86,7.675,5.202,45.96,32.6168,5946.85,3550.21,65.78,5.979,34.0993,3204.27
72331,frame_72331.png,59.1,46.34,7.806,5.476,45.96,32.6168,5904.22,3511.02,68.27,6.456,32.6168,3138.03
72361,frame_72361.png,58.77,43.89,7.535,5.392,45.96,32.6168,5892.98,3510.01,62.86,6.433,32.6168,3138.32
72391,frame_72391.png,99.08,95.58,18.288,27.11,0.0,0.0,1045.99,320.89,93.46,24.435,0.0,248.48
72421,frame_72421.png,22.71,13.78,4.132,3.757,16.3084,13.3432,1400.01,302.02,18.82,3.923,11.8606,246.37
72451,frame_72451.png,27.23,17.78,5.833,4.096,13.3432,10.3781,1508.97,285.39,19.35,4.66,8.8955,254.94
72481,frame_72481.png,66.26,53.7,8.451,5.724,62.2683,44.4774,10321.71,6498.25,75.36,6.323,44.4774,5736.05
72511,frame_72511.png,50.61,53.36,6.532,6.342,1.4826,1.4826,689.9,12.97,41.77,6.478,1.4826,12.7
72541,frame_72541.png,60.73,51.38,6.396,5.059,87.4722,54.8554,12271.03,7816.5,73.97,6.508,51.8903,6689.08
72571,frame_72571.png,68.06,51.66,8.789,5.53,53.3729,38.5471,9827.92,6072.81,73.26,5.469,40.0297,5438.24
72601,frame_72601.png,69.85,53.64,9.377,5.113,54.8554,38.5471,10047.77,6077.86,76.13,5.49,38.5471,5432.15
72631,frame_72631.png,68.89,50.04,9.059,5.246,48.9251,35.5819,9088.97,5412.67,70.93,5.806,37.0645,4853.74
72661,frame_72661.png,69.05,53.01,9.403,5.456,50.4077,38.5471,9407.43,5787.85,73.18,6.2,38.5471,5186.73
72691,frame_72691.png,68.1,52.96,9.437,5.329,56.338,40.0297,10224.88,6284.62,74.47,5.758,41.5122,5596.26
72721,frame_72721.png,68.54,52.11,9.983,5.673,54.8554,40.0297,10062.45,6104.18,74.64,6.181,40.0297,5443.4
72751,frame_72751.png,70.27,52.33,9.48,5.363,51.8903,38.5471,9489.88,5728.5,73.26,5.688,38.5471,5124.01
72781,frame_72781.png,69.53,52.42,9.19,5.437,57.8206,41.5122,10544.17,6354.45,72.6,5.844,41.5122,5646.52
72811,frame_72811.png,69.4,51.46,9.474,5.418,54.8554,38.5471,10039.08,5936.8,72.82,5.918,38.5471,5305.02
72841,frame_72841.png,70.47,56.48,9.187,5.789,62.2683,44.4774,11316.23,6788.86,82.11,7.14,44.4774,6033.67
72871,frame_72871.png,67.26,52.92,8.703,5.447,71.1638,48.9251,12733.94,7797.32,74.46,5.554,48.9251,6886.5
72901,frame_72901.png,55.59,40.38,7.424,4.63,77.0941,51.8903,13139.8,8066.41,55.28,4.919,51.8903,7075.1
72931,frame_72931.png,58.07,39.75,7.168,4.194,80.0593,50.4077,13640.46,8238.36,59.29,5.0,50.4077,7150.56
72961,frame_72961.png,53.4,38.86,7.158,4.341,84.507,60.7858,14551.33,9220.98,49.2,4.492,59.3032,8104.6
72991,frame_72991.png,53.84,38.98,7.331,4.839,81.5419,59.3032,14071.52,9108.89,50.92,5.32,59.3032,8021.45
73021,frame_73021.png,53.21,38.71,7.62,4.968,83.0245,56.338,14441.0,9085.68,61.83,6.593,54.8554,7938.35
73051,frame_73051.png,51.35,40.19,7.194,4.565,78.5767,56.338,13467.49,8654.12,56.94,5.397,54.8554,7608.05
73081,frame_73081.png,53.27,37.69,7.813,4.885,63.7509,45.96,10969.73,6831.83,51.5,5.195,45.96,6053.3
73111,frame_73111.png,54.97,39.19,7.281,4.816,62.2683,47.4426,10723.72,6826.95,49.23,5.037,47.4426,6087.89
73141,frame_73141.png,56.87,38.21,7.15,4.692,65.2335,45.96,11339.81,6971.4,58.04,6.193,45.96,6158.95
73171,frame_73171.png,53.66,37.93,7.653,4.655,71.1638,50.4077,12152.66,7656.81,49.18,5.018,50.4077,6791.57
73201,frame_73201.png,78.18,64.52,8.62,6.981,109.7109,68.1987,20147.87,12282.61,87.14,7.625,65.2335,10751.03
73231,frame_73231.png,73.8,56.2,9.393,6.339,53.3729,38.5471,9657.11,5814.31,78.21,6.889,40.0297,5264.99
73261,frame_73261.png,71.24,54.83,9.125,6.202,60.7858,42.9948,11140.42,6572.65,79.94,6.874,42.9948,5884.61
73291,frame_73291.png,70.47,51.71,8.731,5.927,54.8554,38.5471,9811.6,5757.6,72.86,5.85,40.0297,5210.79
73321,frame_73321.png,70.83,52.98,8.384,5.361,57.8206,41.5122,10407.88,6169.73,75.63,5.575,41.5122,5545.3
73351,frame_73351.png,74.88,56.45,8.959,6.221,72.6464,47.4426,13240.15,7750.24,79.82,6.593,45.96,6849.96
73381,frame_73381.png,69.41,54.3,8.729,5.903,68.1987,45.96,12419.7,7403.6,77.12,6.623,45.96,6594.64
73411,frame_73411.png,71.12,57.7,9.203,5.913,75.6116,53.3729,13725.84,8749.17,79.49,6.597,53.3729,7764.11
73441,frame_73441.png,74.64,61.67,8.479,6.523,83.0245,59.3032,15248.23,9816.06,86.47,7.676,59.3032,8660.59
73471,frame_73471.png,70.46,54.26,7.821,5.669,85.9896,54.8554,15577.94,9330.46,75.44,6.05,53.3729,8216.25
73501,frame_73501.png,71.07,53.31,7.865,5.858,84.507,54.8554,15366.79,9098.29,74.44,6.288,53.3729,8033.6
73531,frame_73531.png,70.05,55.23,8.737,5.974,74.129,50.4077,13332.12,8104.8,77.27,6.181,48.9251,7181.37
73561,frame_73561.png,70.78,56.57,9.214,5.978,65.2335,47.4426,11806.69,7425.97,77.34,6.417,47.4426,6657.74
73591,frame_73591.png,70.99,56.72,9.207,5.762,63.7509,45.96,11367.4,7105.53,77.53,6.39,45.96,6362.33
73621,frame_73621.png,71.12,57.93,9.536,6.336,71.1638,48.9251,12761.69,7944.56,83.17,7.383,48.9251,7079.16
73651,frame_73651.png,73.77,58.98,8.954,5.603,71.1638,47.4426,13012.17,7903.88,82.48,6.427,47.4426,7034.54
73681,frame_73681.png,72.99,59.69,8.487,5.942,90.4374,59.3032,16376.76,10133.05,81.93,6.793,57.8206,8945.88
73711,frame_73711.png,72.53,58.28,8.393,5.779,87.4722,56.338,15802.2,9528.27,83.75,6.728,54.8554,8377.04
73741,frame_73741.png,72.14,61.0,8.519,6.081,90.4374,59.3032,16510.07,10107.14,82.86,6.449,57.8206,8882.93
73771,frame_73771.png,72.51,58.99,8.071,6.105,85.9896,56.338,15588.52,9614.12,80.66,6.723,56.338,8487.91
73801,frame_73801.png,72.36,57.6,8.112,5.864,85.9896,56.338,15656.76,9656.34,79.41,6.07,56.338,8538.01
73831,frame_73831.png,70.72,56.56,8.438,5.891,87.4722,56.338,16107.07,9807.19,77.82,6.129,56.338,8646.21
73861,frame_73861.png,73.0,59.0,8.572,6.407,87.4722,57.8206,15823.96,9763.14,81.23,6.738,56.338,8592.15
73891,frame_73891.png,73.28,58.64,8.116,5.904,87.4722,56.338,15765.21,9588.62,79.72,6.128,54.8554,8479.91
73921,frame_73921.png,74.43,60.21,8.39,5.864,87.4722,57.8206,15877.3,9903.03,81.15,6.107,57.8206,8737.0
73951,frame_73951.png,74.59,59.89,8.382,6.115,91.9199,59.3032,16645.14,10230.95,81.66,6.504,57.8206,9007.08
73981,frame_73981.png,73.42,61.32,7.997,6.057,93.4025,60.7858,17096.46,10668.09,84.06,6.303,60.7858,9386.59
74011,frame_74011.png,73.91,62.85,8.17,5.938,96.3677,62.2683,17495.0,10896.81,84.97,6.155,60.7858,9605.33
74041,frame_74041.png,72.44,60.2,7.884,6.186,97.8503,62.2683,17738.62,11108.68,81.15,6.177,62.2683,9803.12
74071,frame_74071.png,73.01,61.36,7.887,5.984,97.8503,63.7509,17897.51,11270.82,82.66,6.281,63.7509,9902.78
74101,frame_74101.png,72.84,59.63,8.016,6.283,99.3328,63.7509,18038.62,11359.35,81.66,6.931,62.2683,10001.81
74131,frame_74131.png,73.42,60.8,8.017,6.295,102.298,66.7161,18587.17,11789.45,83.06,6.663,65.2335,10346.15
74161,frame_74161.png,74.81,61.18,8.369,5.734,102.298,59.3032,18822.85,11497.45,84.38,6.35,57.8206,10102.23
74191,frame_74191.png,59.64,45.36,7.557,4.56,71.1638,50.4077,12457.37,7895.09,60.53,4.88,50.4077,6996.31
74221,frame_74221.png,60.74,45.71,7.364,4.651,69.6812,51.8903,12322.08,8042.31,61.93,5.053,53.3729,7181.53
74251,frame_74251.png,60.2,43.81,7.472,4.674,69.6812,48.9251,12314.56,7540.25,61.15,5.103,48.9251,6695.96
74281,frame_74281.png,58.54,42.7,7.425,4.847,78.5767,54.8554,13697.14,8328.21,55.42,5.025,53.3729,7409.14
74311,frame_74311.png,58.74,43.88,7.466,4.635,77.0941,51.8903,13402.87,8025.0,57.77,4.843,51.8903,7138.78
74341,frame_74341.png,63.47,47.4,7.627,4.75,74.129,48.9251,13101.91,7789.21,77.28,6.166,47.4426,6884.26
74371,frame_74371.png,62.29,47.39,7.577,4.846,83.0245,51.8903,14690.68,8701.9,76.18,5.992,50.4077,7662.85
74401,frame_74401.png,67.6,51.86,7.727,4.984,91.9199,54.8554,16415.06,9560.58,79.0,5.738,53.3729,8444.15
74431,frame_74431.png,65.34,48.27,7.047,5.086,87.4722,54.8554,15487.51,8968.9,72.81,5.562,53.3729,7923.53
74461,frame_74461.png,65.36,47.93,7.294,4.938,87.4722,53.3729,15653.55,8979.4,71.95,5.755,51.8903,7913.4
74491,frame_74491.png,65.32,50.94,7.462,5.132,85.9896,53.3729,15297.58,9123.66,77.92,5.399,51.8903,8044.6
74521,frame_74521.png,67.63,41.48,9.293,4.069,19.2735,17.791,3934.53,1985.36,63.74,5.319,17.791,1904.63
74551,frame_74551.png,64.63,44.7,8.603,4.762,35.5819,28.169,6555.72,3764.92,63.01,5.252,29.6516,3483.83
74581,frame_74581.png,64.45,44.68,9.195,4.657,35.5819,28.169,6595.09,3744.69,62.62,5.128,28.169,3464.22
74611,frame_74611.png,62.83,42.97,8.912,4.416,35.5819,28.169,6632.24,3755.37,61.95,4.857,28.169,3460.85
74641,frame_74641.png,65.19,46.07,8.796,4.551,35.5819,26.6864,6557.63,3668.4,70.78,5.801,26.6864,3386.4
74671,frame_74671.png,62.24,43.89,8.965,4.714,37.0645,28.169,6840.18,3991.45,59.86,5.13,29.6516,3695.55
74701,frame_74701.png,62.01,45.29,8.332,4.825,44.4774,34.0993,7941.88,4742.33,73.95,5.893,34.0993,4305.26
74731,frame_74731.png,61.06,42.61,8.331,4.7,45.96,32.6168,8269.05,4899.05,69.81,5.258,34.0993,4452.76
74761,frame_74761.png,62.62,45.63,7.973,5.464,50.4077,35.5819,8719.51,5118.54,71.16,6.364,35.5819,4659.75
74791,frame_74791.png,64.32,45.66,7.872,4.887,56.338,38.5471,9724.41,5693.98,68.76,5.755,38.5471,5152.5
74821,frame_74821.png,69.66,52.61,8.031,5.104,72.6464,45.96,12777.48,7509.47,79.7,6.524,45.96,6700.36
74851,frame_74851.png,64.26,43.9,7.16,5.104,72.6464,45.96,12840.32,7507.58,61.15,5.34,45.96,6689.67
74881,frame_74881.png,63.93,47.35,7.359,4.634,72.6464,47.4426,12703.16,7501.59,64.31,4.841,47.4426,6704.71
74911,frame_74911.png,64.22,46.74,7.092,4.745,72.6464,45.96,12689.49,7406.9,64.49,5.288,45.96,6615.18
74941,frame_74941.png,63.96,43.87,7.093,4.931,74.129,45.96,13033.95,7550.21,61.93,5.402,45.96,6739.66
74971,frame_74971.png,63.34,44.69,7.24,4.472,74.129,45.96,12949.88,7460.12,68.89,5.511,44.4774,6639.52
75001,frame_75001.png,62.55,49.27,7.664,4.632,74.129,47.4426,12916.8,7614.11,73.71,5.317,47.4426,6796.48
75031,frame_75031.png,63.82,47.77,7.414,4.558,74.129,47.4426,12951.94,7617.48,69.25,5.339,47.4426,6767.06
75061,frame_75061.png,64.22,47.21,7.49,4.496,71.1638,45.96,12654.31,7367.19,68.11,5.293,45.96,6565.14
75091,frame_75091.png,62.34,45.84,7.739,4.587,72.6464,47.4426,12646.64,7458.39,64.9,5.397,47.4426,6658.0
75121,frame_75121.png,64.44,49.4,7.235,4.931,69.6812,45.96,12359.03,7201.48,73.26,5.45,45.96,6386.36
75151,frame_75151.png,63.02,47.31,7.189,4.739,74.129,48.9251,13064.86,7660.56,66.18,5.441,47.4426,6781.3
75181,frame_75181.png,63.66,46.73,7.2,4.28,74.129,48.9251,13048.3,7709.35,63.86,4.813,48.9251,6870.15
75211,frame_75211.png,63.37,48.69,6.766,4.287,71.1638,47.4426,12905.98,7655.53,65.04,4.749,47.4426,6821.19
75241,frame_75241.png,63.7,46.07,7.302,4.445,72.6464,47.4426,13001.67,7600.08,66.51,5.038,47.4426,6731.33
75271,frame_75271.png,60.98,45.37,7.142,4.727,80.0593,54.8554,13894.51,8458.04,60.89,5.044,53.3729,7538.7
75301,frame_75301.png,62.48,47.83,7.218,4.598,77.0941,53.3729,13628.73,8411.46,62.09,4.846,53.3729,7506.09
75331,frame_75331.png,81.39,61.39,6.912,4.565,47.4426,34.0993,11181.93,6470.5,75.43,4.554,34.0993,5810.56
75361,frame_75361.png,77.27,61.14,6.989,5.326,50.4077,35.5819,11542.08,6774.0,77.11,5.481,37.0645,6071.21
75391,frame_75391.png,80.6,60.71,6.521,4.323,57.8206,32.6168,14261.91,7770.3,90.85,5.576,32.6168,6858.7
75421,frame_75421.png,63.14,44.92,6.66,5.02,96.3677,59.3032,17102.96,10290.26,61.39,5.299,57.8206,9142.56
75451,frame_75451.png,67.51,49.95,7.594,4.5,94.8851,56.338,17188.84,10249.75,78.06,5.686,53.3729,9034.79
75481,frame_75481.png,66.98,48.84,7.8,4.619,80.0593,48.9251,14200.83,8289.74,76.95,5.972,47.4426,7353.36
75511,frame_75511.png,63.62,45.98,7.831,4.699,84.507,48.9251,15089.75,8599.94,73.58,6.222,47.4426,7607.51
75541,frame_75541.png,61.59,42.9,7.221,4.133,85.9896,53.3729,15134.91,8862.57,55.86,4.459,53.3729,7902.89
75571,frame_75571.png,60.6,44.09,7.064,4.784,84.507,54.8554,14678.77,8703.94,57.73,4.613,53.3729,7747.53
75601,frame_75601.png,59.43,42.8,7.936,4.85,75.6116,51.8903,13273.37,8104.57,56.86,5.501,51.8903,7231.35
75631,frame_75631.png,64.01,45.74,7.59,4.56,72.6464,45.96,12848.6,7386.27,72.85,5.886,45.96,6563.34
75661,frame_75661.png,69.66,52.65,7.94,5.556,77.0941,50.4077,13722.81,8016.16,77.99,6.762,48.9251,7114.07
75691,frame_75691.png,67.21,47.86,8.001,4.888,69.6812,44.4774,12313.74,6976.23,73.1,5.722,42.9948,6226.68
75721,frame_75721.png,65.17,46.08,7.983,4.952,57.8206,37.0645,10166.83,5809.02,70.63,5.564,37.0645,5225.04
75751,frame_75751.png,80.54,82.21,8.845,8.503,72.6464,57.8206,11840.41,9019.81,90.49,10.462,54.8554,8166.08
75781,frame_75781.png,73.05,55.5,9.526,6.141,44.4774,32.6168,8010.69,4880.36,74.61,7.025,34.0993,4507.75
75811,frame_75811.png,75.39,63.53,8.698,6.131,90.4374,59.3032,16143.68,10440.52,85.72,7.765,59.3032,9282.27
75841,frame_75841.png,73.19,57.78,8.827,5.6,53.3729,35.5819,9127.46,5509.56,79.08,8.165,35.5819,5051.27
75871,frame_75871.png,75.19,62.56,7.911,5.984,90.4374,57.8206,16099.65,10177.32,86.98,7.777,57.8206,9035.06
75901,frame_75901.png,71.33,58.25,7.72,5.583,63.7509,42.9948,11385.67,7129.2,82.1,7.318,42.9948,6442.43
75931,frame_75931.png,67.52,52.66,8.063,5.362,56.338,40.0297,10000.75,6145.74,74.81,6.69,41.5122,5588.67
75961,frame_75961.png,67.9,51.65,8.705,5.654,45.96,35.5819,8231.77,5219.12,78.56,7.317,35.5819,4798.43
75991,frame_75991.png,69.4,54.06,8.528,5.815,45.96,34.0993,8475.21,5202.69,79.21,7.51,34.0993,4737.21
76021,frame_76021.png,67.24,49.03,9.267,5.724,45.96,35.5819,8378.62,5134.99,69.44,6.135,35.5819,4680.47
76051,frame_76051.png,71.13,52.01,8.766,5.299,47.4426,34.0993,8639.76,5175.61,77.98,6.905,34.0993,4707.41
76081,frame_76081.png,68.28,49.7,8.827,5.578,48.9251,35.5819,8690.17,5252.78,70.75,6.154,35.5819,4788.37
76111,frame_76111.png,67.87,49.06,8.618,5.372,47.4426,35.5819,8410.68,5088.47,69.75,5.798,35.5819,4644.75
76141,frame_76141.png,69.59,50.05,8.95,5.468,45.96,34.0993,8359.04,5024.67,70.17,6.001,35.5819,4595.74
76171,frame_76171.png,82.61,78.32,8.096,7.296,114.1586,81.5419,21055.1,15374.53,99.25,9.042,78.5767,13736.61
76201,frame_76201.png,88.07,83.45,8.008,5.937,66.7161,44.4774,13580.32,9328.73,98.25,6.844,44.4774,8392.7
76231,frame_76231.png,68.64,50.47,8.508,5.27,47.4426,35.5819,8542.64,5228.34,70.97,5.777,37.0645,4777.08
76261,frame_76261.png,68.48,51.45,8.551,5.919,47.4426,37.0645,8473.97,5458.4,71.29,6.187,38.5471,4999.45
76291,frame_76291.png,69.63,53.96,8.959,6.3,48.9251,37.0645,8745.02,5668.48,74.87,6.567,38.5471,5172.26
76321,frame_76321.png,70.29,53.5,9.057,6.115,47.4426,37.0645,8405.68,5404.38,73.35,6.348,37.0645,4934.58
76351,frame_76351.png,69.06,53.26,8.759,5.873,50.4077,38.5471,9101.04,5824.81,74.06,6.5,38.5471,5302.09
76381,frame_76381.png,82.88,78.85,8.23,7.036,115.6412,85.9896,21143.39,15834.28,100.87,9.562,83.0245,14186.94
76411,frame_76411.png,84.29,79.29,8.514,7.303,114.1586,84.507,20941.97,15577.02,101.13,9.146,81.5419,13959.43
76441,frame_76441.png,47.99,52.03,6.343,6.322,1.4826,1.4826,693.23,23.11,36.46,4.876,2.9652,24.1
76471,frame_76471.png,55.05,61.77,7.775,7.135,1.4826,1.4826,675.47,20.78,46.27,6.165,1.4826,20.22
76501,frame_76501.png,60.99,69.38,8.67,8.677,1.4826,1.4826,650.23,9.98,53.64,7.159,1.4826,12.6
76531,frame_76531.png,69.73,54.34,9.023,5.983,50.4077,37.0645,8996.27,5525.7,75.09,6.433,37.0645,5029.07
76561,frame_76561.png,70.89,53.77,9.137,6.057,47.4426,35.5819,8627.6,5250.46,77.91,6.566,35.5819,4778.28
76591,frame_76591.png,70.01,52.13,9.358,5.723,47.4426,35.5819,8597.19,5229.77,72.59,5.947,37.0645,4780.95
76621,frame_76621.png,80.48,75.99,7.979,6.786,114.1586,81.5419,20828.95,15357.38,98.62,8.741,78.5767,13758.18
76651,frame_76651.png,82.83,81.19,8.265,6.631,97.8503,72.6464,18532.61,13900.69,101.03,8.536,71.1638,12536.19
76681,frame_76681.png,67.91,52.47,9.253,5.997,45.96,35.5819,8371.86,5118.28,72.72,6.148,35.5819,4667.25
76711,frame_76711.png,69.53,51.1,10.042,5.779,44.4774,34.0993,7965.94,4866.01,73.18,6.181,35.5819,4469.5
76741,frame_76741.png,68.91,48.94,9.759,5.706,44.4774,34.0993,8035.91,4916.08,69.69,6.035,35.5819,4524.35
76771,frame_76771.png,69.86,50.55,9.411,5.781,45.96,34.0993,8331.5,5041.35,71.26,6.327,35.5819,4609.29
76801,frame_76801.png,69.11,50.42,9.641,5.641,45.96,34.0993,8309.54,4985.47,72.31,5.93,34.0993,4547.79
76831,frame_76831.png,68.08,49.46,10.139,5.611,41.5122,32.6168,7691.9,4619.08,68.61,6.23,32.6168,4235.29
76861,frame_76861.png,68.62,49.52,10.128,5.694,44.4774,34.0993,8063.12,4808.54,69.51,5.94,34.0993,4419.26
76891,frame_76891.png,67.79,48.91,10.069,5.429,42.9948,32.6168,7754.63,4652.08,70.82,5.712,34.0993,4275.82
76921,frame_76921.png,67.36,48.43,9.377,5.4,41.5122,32.6168,7584.94,4615.48,68.44,5.807,32.6168,4248.0
76951,frame_76951.png,69.02,49.44,9.633,5.537,40.0297,31.1342,7350.19,4446.35,70.27,5.882,32.6168,4103.36
76981,frame_76981.png,70.56,50.48,9.634,5.724,41.5122,31.1342,7635.42,4629.23,71.17,5.97,32.6168,4255.32
77011,frame_77011.png,70.25,51.9,9.9,5.717,40.0297,32.6168,7433.74,4628.51,72.49,6.002,34.0993,4265.56
77041,frame_77041.png,68.85,51.57,9.55,5.776,38.5471,31.1342,7017.22,4316.05,70.99,6.213,31.1342,3992.18
77071,frame_77071.png,69.38,51.25,9.685,5.9,38.5471,29.6516,7185.13,4368.55,76.34,6.245,31.1342,4018.83
77101,frame_77101.png,67.65,51.43,9.623,5.515,41.5122,32.6168,7627.56,4699.88,71.87,5.853,32.6168,4327.88
77131,frame_77131.png,67.48,49.91,9.547,5.832,38.5471,31.1342,7173.62,4383.17,70.55,6.02,31.1342,4037.64
77161,frame_77161.png,68.32,50.4,9.586,5.688,37.0645,29.6516,6903.72,4246.65,70.35,6.136,31.1342,3930.92
77191,frame_77191.png,70.63,52.72,10.092,5.559,37.0645,29.6516,7004.6,4241.61,71.78,5.853,29.6516,3922.94
