frame_idx,nombre_archivo,brisque_orig,brisque_sin_hud,niqe_orig,niqe_sin_hud,sigma_orig,sigma_sin_hud,var_lap_orig,var_lap_sin_hud
13906,frame_13906.png,23.33,27.38,4.572,5.128,2.9652,2.9652,736.14,118.14
13921,frame_13921.png,37.82,44.42,5.216,5.751,2.9652,1.4826,584.8,108.44
13936,frame_13936.png,29.15,34.19,5.419,5.518,2.9652,2.9652,595.84,109.6
13951,frame_13951.png,33.41,38.27,4.825,5.36,2.9652,1.4826,686.03,107.54
13966,frame_13966.png,47.13,48.39,6.122,6.346,2.9652,2.9652,185.36,70.39
13981,frame_13981.png,24.67,27.24,5.358,5.574,2.9652,2.9652,600.13,123.22
13996,frame_13996.png,22.2,24.9,5.1,5.413,2.9652,2.9652,671.29,125.21
14011,frame_14011.png,28.59,29.17,5.949,5.965,2.9652,1.4826,588.13,104.61
14026,frame_14026.png,49.1,48.28,6.443,6.337,2.9652,2.9652,170.01,71.23
14041,frame_14041.png,40.61,41.13,5.936,5.985,4.4477,4.4477,318.09,134.15
14056,frame_14056.png,45.44,47.53,5.995,5.921,2.9652,2.9652,286.36,112.51
14071,frame_14071.png,49.74,48.97,6.77,6.629,2.9652,1.4826,175.89,80.62
14086,frame_14086.png,31.3,35.31,5.664,5.541,2.9652,2.9652,418.45,113.21
14101,frame_14101.png,28.92,34.2,5.026,5.282,4.4477,2.9652,599.08,118.05
14116,frame_14116.png,44.59,51.58,6.001,5.944,1.4826,1.4826,579.66,99.94
14131,frame_14131.png,44.23,51.58,6.156,6.47,2.9652,1.4826,479.86,99.2
14146,frame_14146.png,38.58,49.09,5.965,6.647,2.9652,2.9652,557.68,95.81
14161,frame_14161.png,32.41,36.01,5.533,5.704,2.9652,2.9652,492.43,108.35
14176,frame_14176.png,29.84,33.66,5.314,5.581,4.4477,2.9652,505.81,122.96
14191,frame_14191.png,28.08,31.75,5.317,5.869,2.9652,2.9652,497.37,108.69
14206,frame_14206.png,54.09,60.7,6.598,6.42,1.4826,1.4826,1008.28,225.89
14221,frame_14221.png,48.88,47.09,6.416,6.261,2.9652,2.9652,195.76,77.95
14236,frame_14236.png,38.12,37.21,5.431,5.767,2.9652,2.9652,229.51,107.49
14251,frame_14251.png,30.03,29.29,5.054,5.144,4.4477,2.9652,384.09,148.49
14266,frame_14266.png,18.8,25.46,4.185,4.444,5.9303,4.4477,781.34,203.7
14281,frame_14281.png,49.82,58.76,8.876,8.451,1.4826,1.4826,507.72,83.62
14296,frame_14296.png,73.45,81.11,8.919,8.558,0.0,0.0,564.88,281.56
14311,frame_14311.png,47.42,47.28,5.824,5.877,2.9652,2.9652,167.65,69.13
14326,frame_14326.png,39.94,41.09,5.714,5.429,2.9652,2.9652,299.61,95.03
14341,frame_14341.png,20.64,25.23,4.232,4.552,2.9652,2.9652,544.44,110.33
14356,frame_14356.png,19.7,23.23,3.9,4.644,2.9652,2.9652,544.31,106.3
14371,frame_14371.png,24.79,28.46,4.135,4.703,2.9652,2.9652,503.34,104.97
14386,frame_14386.png,26.65,30.45,4.063,4.732,2.9652,2.9652,584.65,103.72
14401,frame_14401.png,37.08,39.69,4.626,4.803,2.9652,2.9652,433.81,132.78
14416,frame_14416.png,27.6,31.57,4.096,4.423,2.9652,2.9652,592.13,131.89
14431,frame_14431.png,32.48,35.94,4.288,5.16,2.9652,2.9652,591.79,189.36
14446,frame_14446.png,28.37,32.33,4.2,5.09,2.9652,2.9652,702.05,224.36
14461,frame_14461.png,31.13,36.07,4.156,4.832,2.9652,2.9652,656.08,204.88
14476,frame_14476.png,28.64,31.91,4.385,5.091,2.9652,2.9652,734.45,225.33
14491,frame_14491.png,28.41,33.73,4.351,5.249,2.9652,2.9652,776.3,244.39
14506,frame_14506.png,28.52,34.31,4.351,5.117,2.9652,2.9652,765.31,236.33
14521,frame_14521.png,33.74,39.35,4.836,5.32,2.9652,2.9652,678.73,200.01
14536,frame_14536.png,32.49,39.1,4.765,5.085,2.9652,2.9652,727.87,215.29
14551,frame_14551.png,34.25,40.56,4.698,5.231,2.9652,2.9652,697.17,206.92
14566,frame_14566.png,34.08,40.99,4.68,4.933,2.9652,2.9652,742.85,221.95
14581,frame_14581.png,40.09,47.63,5.288,5.395,1.4826,1.4826,741.21,219.9
14596,frame_14596.png,32.21,40.32,4.483,4.905,2.9652,1.4826,866.81,269.63
14611,frame_14611.png,35.13,42.02,4.849,5.103,2.9652,1.4826,791.71,242.61
14626,frame_14626.png,35.1,41.82,4.733,5.086,2.9652,1.4826,920.66,298.3
14641,frame_14641.png,53.57,61.15,6.419,6.111,2.9652,1.4826,441.31,100.54
14656,frame_14656.png,56.69,56.25,6.032,5.864,2.9652,2.9652,149.08,57.25
14671,frame_14671.png,58.66,62.33,6.576,6.733,1.4826,1.4826,250.36,91.26
14686,frame_14686.png,52.26,55.57,5.472,6.193,1.4826,1.4826,335.53,155.23
14701,frame_14701.png,41.22,50.14,4.82,5.261,2.9652,1.4826,626.19,195.69
14716,frame_14716.png,33.8,40.8,4.335,4.824,2.9652,2.9652,768.36,241.04
14731,frame_14731.png,35.28,38.52,4.128,4.574,2.9652,2.9652,712.94,237.64
14746,frame_14746.png,35.09,37.15,4.053,4.265,4.4477,2.9652,695.1,243.79
14761,frame_14761.png,32.04,35.18,3.85,4.226,4.4477,2.9652,720.1,235.83
14776,frame_14776.png,31.86,33.76,3.913,4.113,4.4477,2.9652,737.27,235.33
14791,frame_14791.png,30.39,31.39,3.725,3.927,4.4477,2.9652,827.78,265.06
14806,frame_14806.png,28.58,31.02,3.718,4.046,4.4477,2.9652,764.15,242.43
14821,frame_14821.png,26.6,28.9,3.671,4.099,4.4477,2.9652,804.37,268.54
14836,frame_14836.png,54.02,53.87,5.418,5.685,2.9652,2.9652,212.22,111.56
14851,frame_14851.png,48.35,50.09,5.411,5.639,2.9652,2.9652,213.43,95.67
14866,frame_14866.png,47.89,49.93,6.013,5.165,1.4826,1.4826,478.3,195.81
14881,frame_14881.png,47.79,44.96,5.262,4.952,2.9652,2.9652,262.31,121.84
14896,frame_14896.png,33.92,33.65,4.173,4.261,4.4477,2.9652,625.53,211.32
14911,frame_14911.png,31.45,30.79,3.742,3.808,4.4477,2.9652,804.96,274.61
14926,frame_14926.png,31.99,35.68,3.866,4.295,4.4477,4.4477,602.77,157.25
14941,frame_14941.png,28.1,33.04,3.433,3.952,5.9303,4.4477,640.87,167.24
14956,frame_14956.png,90.93,109.81,18.065,23.574,0.0,0.0,235.37,5.66
14971,frame_14971.png,76.7,87.65,11.651,13.131,0.0,0.0,380.11,143.75
14986,frame_14986.png,37.53,46.2,5.304,5.494,2.9652,2.9652,385.45,116.9
15001,frame_15001.png,32.83,40.64,4.633,5.194,2.9652,2.9652,395.69,107.23
15016,frame_15016.png,35.2,47.47,5.389,5.73,2.9652,2.9652,365.55,99.74
15031,frame_15031.png,35.32,44.76,5.327,5.659,2.9652,2.9652,398.6,112.58
15046,frame_15046.png,47.13,52.06,5.922,6.377,2.9652,2.9652,238.24,95.97
15061,frame_15061.png,31.37,40.37,5.093,5.337,2.9652,2.9652,484.98,111.9
15076,frame_15076.png,27.42,34.4,4.166,5.118,2.9652,2.9652,555.45,112.59
15091,frame_15091.png,32.77,38.62,4.759,5.539,2.9652,2.9652,467.12,102.59
15106,frame_15106.png,43.24,47.39,5.642,5.768,2.9652,2.9652,240.07,73.14
15121,frame_15121.png,27.62,35.39,4.49,4.795,2.9652,2.9652,598.07,117.37
15136,frame_15136.png,44.48,52.44,5.999,5.837,2.9652,2.9652,252.2,77.93
15151,frame_15151.png,38.53,43.62,5.28,5.295,2.9652,2.9652,301.74,109.48
15166,frame_15166.png,30.76,38.15,4.268,4.801,4.4477,2.9652,580.85,117.85
15181,frame_15181.png,33.72,44.24,4.719,5.043,2.9652,2.9652,462.6,105.85
15196,frame_15196.png,31.77,41.64,4.702,4.781,4.4477,2.9652,520.91,117.06
15211,frame_15211.png,45.8,52.14,6.109,5.806,2.9652,2.9652,503.48,101.15
15226,frame_15226.png,41.14,48.73,6.164,5.72,2.9652,2.9652,487.76,143.34
15241,frame_15241.png,47.98,49.25,5.981,5.809,2.9652,2.9652,113.24,38.87
15256,frame_15256.png,48.35,52.68,5.433,5.362,2.9652,2.9652,211.59,87.57
15271,frame_15271.png,47.9,55.07,5.751,5.846,1.4826,1.4826,316.75,97.58
15286,frame_15286.png,47.22,55.11,6.013,6.627,1.4826,1.4826,335.0,71.74
15301,frame_15301.png,90.48,103.24,17.804,23.699,0.0,0.0,1332.41,444.02
15316,frame_15316.png,47.1,56.17,6.001,6.422,1.4826,1.4826,506.73,105.76
15331,frame_15331.png,97.3,107.73,22.516,28.845,0.0,0.0,269.54,4.48
15346,frame_15346.png,64.83,70.48,7.836,7.779,0.0,0.0,784.86,334.6
15361,frame_15361.png,46.61,49.48,5.693,6.047,1.4826,1.4826,188.66,39.22
15376,frame_15376.png,41.6,51.89,5.585,6.401,1.4826,1.4826,476.32,92.18
15391,frame_15391.png,37.9,49.38,5.076,5.925,2.9652,1.4826,588.12,84.08
15406,frame_15406.png,31.01,42.96,4.514,5.209,2.9652,1.4826,590.7,89.92
15421,frame_15421.png,29.54,41.46,4.466,5.189,2.9652,1.4826,603.74,90.8
15436,frame_15436.png,27.78,38.15,4.036,5.082,2.9652,2.9652,639.95,91.84
15451,frame_15451.png,27.06,36.39,3.946,4.982,2.9652,2.9652,662.95,92.88
15466,frame_15466.png,26.59,38.24,4.405,5.378,2.9652,2.9652,547.47,95.48
15481,frame_15481.png,39.2,43.38,4.685,5.113,2.9652,1.4826,679.69,95.57
15496,frame_15496.png,30.23,41.17,4.478,5.529,2.9652,2.9652,570.41,102.07
15511,frame_15511.png,26.91,37.61,4.302,5.404,2.9652,2.9652,671.73,102.26
15526,frame_15526.png,30.16,38.68,4.471,5.545,2.9652,2.9652,689.47,102.46
15541,frame_15541.png,39.85,45.15,4.915,5.755,2.9652,1.4826,722.6,103.86
15556,frame_15556.png,32.68,42.15,4.958,6.327,2.9652,1.4826,702.94,109.61
15571,frame_15571.png,32.41,41.12,5.176,6.738,2.9652,1.4826,751.25,106.92
15586,frame_15586.png,29.46,42.59,5.769,6.876,2.9652,1.4826,610.6,117.58
15601,frame_15601.png,52.37,56.58,7.331,8.099,1.4826,1.4826,734.79,108.38
15616,frame_15616.png,32.76,44.19,6.41,7.718,2.9652,1.4826,770.47,112.31
15631,frame_15631.png,28.03,41.23,6.117,7.466,2.9652,1.4826,805.5,115.28
15646,frame_15646.png,56.06,57.59,6.589,6.342,1.4826,1.4826,158.67,67.05
15661,frame_15661.png,53.65,52.03,6.857,7.221,2.9652,2.9652,122.0,28.31
15676,frame_15676.png,35.33,45.77,4.864,5.554,2.9652,2.9652,364.03,56.64
15691,frame_15691.png,32.71,41.82,3.939,5.267,4.4477,2.9652,464.4,53.03
15706,frame_15706.png,31.78,42.04,4.291,5.286,4.4477,2.9652,408.44,56.59
15721,frame_15721.png,32.14,39.78,3.787,4.992,4.4477,2.9652,469.59,55.95
15736,frame_15736.png,41.27,48.09,5.263,5.921,2.9652,2.9652,332.46,57.07
15751,frame_15751.png,31.97,40.79,3.73,4.894,4.4477,2.9652,480.59,62.97
15766,frame_15766.png,36.7,47.4,4.662,5.531,2.9652,2.9652,410.56,62.46
15781,frame_15781.png,32.89,41.13,3.897,4.963,4.4477,2.9652,469.71,61.85
15796,frame_15796.png,40.01,49.56,5.225,5.588,2.9652,2.9652,395.79,61.91
15811,frame_15811.png,33.25,42.47,3.953,5.017,4.4477,2.9652,455.77,55.4
15826,frame_15826.png,32.33,41.79,3.952,5.326,4.4477,2.9652,438.18,55.96
15841,frame_15841.png,33.23,42.37,3.84,5.2,4.4477,2.9652,469.57,55.09
15856,frame_15856.png,39.7,49.51,4.8,5.705,2.9652,2.9652,457.38,53.42
15871,frame_15871.png,32.86,42.18,3.886,5.036,4.4477,2.9652,461.37,55.77
15886,frame_15886.png,32.74,41.31,3.627,5.078,4.4477,2.9652,491.31,55.24
15901,frame_15901.png,36.07,45.29,4.369,5.196,2.9652,2.9652,428.19,56.86
15916,frame_15916.png,31.62,41.05,3.616,5.008,4.4477,2.9652,478.45,55.52
15931,frame_15931.png,34.26,43.44,4.133,5.053,2.9652,2.9652,451.63,59.3
15946,frame_15946.png,32.61,41.39,3.71,5.004,4.4477,2.9652,483.58,55.86
15961,frame_15961.png,34.44,43.63,4.19,5.332,2.9652,2.9652,440.68,56.68
15976,frame_15976.png,37.07,44.18,4.109,5.12,2.9652,2.9652,475.91,52.84
15991,frame_15991.png,35.17,44.65,4.339,5.449,2.9652,2.9652,428.7,56.86
16006,frame_16006.png,32.8,40.22,3.591,4.946,4.4477,2.9652,470.52,52.27
16021,frame_16021.png,40.33,48.91,5.255,5.832,2.9652,2.9652,257.48,48.8
16036,frame_16036.png,30.34,38.74,3.788,5.163,4.4477,2.9652,459.06,47.49
16051,frame_16051.png,39.32,48.77,5.281,5.873,2.9652,2.9652,335.18,51.48
16066,frame_16066.png,34.52,42.16,4.023,5.119,4.4477,2.9652,479.96,49.93
16081,frame_16081.png,34.5,43.8,4.312,5.372,2.9652,2.9652,413.89,51.65
16096,frame_16096.png,31.58,39.46,3.698,4.993,4.4477,2.9652,454.34,49.68
16111,frame_16111.png,43.43,52.45,5.618,5.957,2.9652,2.9652,246.94,45.65
16126,frame_16126.png,35.58,43.23,4.284,5.376,2.9652,2.9652,447.7,53.4
16141,frame_16141.png,32.65,39.85,3.864,5.232,4.4477,2.9652,465.57,50.8
16156,frame_16156.png,31.63,39.73,3.782,5.085,4.4477,2.9652,472.33,47.23
16171,frame_16171.png,30.52,38.66,3.664,5.066,4.4477,2.9652,476.79,48.62
16186,frame_16186.png,35.34,44.89,4.517,5.394,2.9652,2.9652,415.57,47.48
16201,frame_16201.png,32.88,40.71,3.966,5.187,4.4477,2.9652,463.42,46.61
16216,frame_16216.png,35.04,43.94,4.439,5.516,2.9652,2.9652,412.94,47.41
16231,frame_16231.png,35.13,43.61,4.325,5.511,4.4477,2.9652,426.23,47.24
16246,frame_16246.png,34.62,42.21,4.185,5.174,2.9652,2.9652,451.11,43.81
16261,frame_16261.png,36.03,47.15,4.866,5.756,2.9652,2.9652,369.42,48.49
16276,frame_16276.png,37.49,45.32,4.573,5.532,2.9652,2.9652,462.58,47.82
16291,frame_16291.png,30.95,40.67,3.995,5.337,4.4477,2.9652,462.01,49.23
16306,frame_16306.png,35.25,43.14,4.387,5.347,2.9652,2.9652,465.67,48.42
16321,frame_16321.png,31.43,41.02,4.05,5.13,4.4477,2.9652,433.44,50.98
16336,frame_16336.png,30.67,41.2,4.084,5.24,4.4477,2.9652,432.96,51.62
16351,frame_16351.png,30.36,39.53,3.898,5.172,4.4477,2.9652,462.21,49.5
16366,frame_16366.png,40.74,51.61,5.66,6.181,2.9652,2.9652,399.93,48.15
16381,frame_16381.png,35.86,43.33,4.431,5.244,2.9652,2.9652,446.0,46.77
16396,frame_16396.png,38.6,49.4,5.735,6.064,2.9652,2.9652,294.09,49.5
16411,frame_16411.png,33.02,41.25,4.27,5.267,2.9652,2.9652,459.02,50.12
16426,frame_16426.png,46.62,54.39,6.15,6.714,1.4826,1.4826,476.93,114.61
16441,frame_16441.png,51.45,54.59,5.991,6.944,1.4826,1.4826,383.22,127.38
16456,frame_16456.png,35.95,48.84,5.097,6.695,2.9652,1.4826,760.68,141.92
16471,frame_16471.png,32.95,43.54,4.57,6.098,2.9652,1.4826,785.49,138.06
16486,frame_16486.png,32.06,44.43,4.61,5.759,2.9652,1.4826,726.84,140.88
16501,frame_16501.png,39.87,49.94,5.272,6.118,1.4826,1.4826,770.61,140.31
16516,frame_16516.png,33.36,44.23,4.778,5.782,2.9652,1.4826,759.92,141.22
16531,frame_16531.png,27.78,40.59,4.299,6.009,2.9652,2.9652,781.28,141.81
16546,frame_16546.png,33.37,46.87,5.146,6.391,2.9652,1.4826,667.87,151.9
16561,frame_16561.png,38.64,49.99,5.114,6.364,2.9652,1.4826,776.88,140.23
16576,frame_16576.png,30.48,45.3,4.586,6.256,2.9652,1.4826,738.86,141.4
16591,frame_16591.png,27.28,40.85,4.115,5.947,2.9652,2.9652,676.57,133.02
16606,frame_16606.png,27.65,43.85,4.72,6.217,2.9652,2.9652,650.22,150.39
16621,frame_16621.png,25.15,40.18,4.252,6.04,2.9652,2.9652,733.59,151.47
16636,frame_16636.png,29.19,44.75,4.557,5.901,2.9652,2.9652,713.76,154.62
16651,frame_16651.png,24.58,38.4,4.04,5.535,2.9652,2.9652,706.36,148.41
16666,frame_16666.png,25.17,41.45,4.487,5.828,2.9652,2.9652,687.19,159.36
16681,frame_16681.png,24.57,35.76,4.109,4.938,2.9652,2.9652,794.52,212.06
16696,frame_16696.png,26.9,37.2,4.149,4.665,2.9652,2.9652,844.81,247.63
16711,frame_16711.png,37.11,41.44,4.355,4.933,4.4477,2.9652,743.92,242.16
16726,frame_16726.png,31.62,35.84,3.743,4.375,4.4477,2.9652,909.3,294.81
16741,frame_16741.png,34.69,39.01,4.028,4.543,4.4477,2.9652,751.86,252.27
16756,frame_16756.png,34.67,40.8,3.938,4.594,4.4477,2.9652,770.77,252.59
16771,frame_16771.png,40.91,44.52,4.43,5.054,2.9652,2.9652,529.94,190.8
16786,frame_16786.png,30.06,38.85,3.876,4.528,4.4477,2.9652,683.98,169.2
16801,frame_16801.png,29.93,38.7,3.74,4.567,4.4477,4.4477,630.59,165.57
16816,frame_16816.png,32.74,40.63,4.109,4.584,4.4477,2.9652,667.07,170.15
16831,frame_16831.png,51.44,56.55,6.564,6.158,1.4826,1.4826,360.2,71.07
16846,frame_16846.png,84.94,94.94,11.982,12.597,0.0,0.0,316.44,85.48
16861,frame_16861.png,38.14,46.29,4.833,5.642,2.9652,2.9652,321.24,89.76
16876,frame_16876.png,28.73,39.2,4.178,5.196,2.9652,2.9652,488.95,107.79
16891,frame_16891.png,33.11,39.94,4.471,5.283,2.9652,2.9652,414.36,108.52
16906,frame_16906.png,34.46,42.44,4.909,5.516,2.9652,2.9652,421.6,109.15
16921,frame_16921.png,29.8,37.3,4.032,4.849,2.9652,2.9652,503.02,108.82
16936,frame_16936.png,32.85,43.44,4.254,4.996,2.9652,2.9652,474.05,106.62
16951,frame_16951.png,42.42,48.96,6.068,5.749,2.9652,2.9652,225.97,82.56
16966,frame_16966.png,38.42,48.98,5.579,5.842,2.9652,2.9652,295.88,101.61
16981,frame_16981.png,30.16,44.59,4.794,5.46,2.9652,2.9652,496.81,106.45
16996,frame_16996.png,34.62,48.36,5.166,5.718,2.9652,2.9652,444.13,94.01
17011,frame_17011.png,41.01,50.15,5.146,5.762,2.9652,2.9652,274.1,92.85
17026,frame_17026.png,31.15,43.02,4.178,5.305,2.9652,2.9652,498.47,108.83
17041,frame_17041.png,33.28,49.28,4.448,5.41,2.9652,2.9652,470.45,99.49
17056,frame_17056.png,38.62,52.29,5.947,6.222,2.9652,2.9652,368.67,96.03
17071,frame_17071.png,41.66,52.97,6.336,6.395,2.9652,2.9652,379.5,115.7
17086,frame_17086.png,30.26,44.74,4.811,5.3,2.9652,2.9652,506.16,113.54
17101,frame_17101.png,27.75,43.99,4.718,5.388,2.9652,2.9652,498.28,114.36
17116,frame_17116.png,40.13,56.45,6.21,6.97,2.9652,1.4826,374.51,117.94
17131,frame_17131.png,46.46,48.99,5.848,6.048,1.4826,1.4826,289.88,108.14
17146,frame_17146.png,42.89,55.76,5.997,6.872,1.4826,1.4826,424.65,96.35
17161,frame_17161.png,36.57,46.13,4.894,5.866,2.9652,2.9652,449.61,94.8
17176,frame_17176.png,51.58,52.99,7.533,7.64,1.4826,1.4826,385.28,91.35
17191,frame_17191.png,30.64,44.99,4.95,5.499,2.9652,2.9652,520.62,92.81
17206,frame_17206.png,34.95,46.66,5.733,7.104,2.9652,1.4826,553.38,97.29
17221,frame_17221.png,40.42,46.66,5.318,5.548,2.9652,2.9652,323.51,112.93
17236,frame_17236.png,45.12,51.76,5.408,6.23,2.9652,1.4826,256.75,90.39
17251,frame_17251.png,26.83,38.87,4.501,5.197,2.9652,2.9652,532.06,108.78
17266,frame_17266.png,28.03,39.71,4.622,5.401,2.9652,2.9652,536.54,108.95
17281,frame_17281.png,28.43,39.54,4.166,5.187,2.9652,2.9652,590.01,109.79
17296,frame_17296.png,55.16,59.83,6.461,6.711,1.4826,1.4826,235.05,107.12
17311,frame_17311.png,35.28,45.92,4.67,5.61,2.9652,1.4826,458.54,97.01
17326,frame_17326.png,38.4,49.01,5.061,5.884,1.4826,1.4826,466.51,90.63
17341,frame_17341.png,36.21,48.56,5.265,6.14,1.4826,1.4826,451.93,84.76
17356,frame_17356.png,30.99,43.0,4.729,5.522,2.9652,1.4826,491.67,91.31
17371,frame_17371.png,55.26,59.98,5.605,5.596,1.4826,1.4826,589.26,133.52
17386,frame_17386.png,46.9,55.4,5.087,5.299,1.4826,1.4826,659.17,132.1
17401,frame_17401.png,50.25,55.89,5.326,5.465,1.4826,1.4826,655.03,135.79
17416,frame_17416.png,44.33,52.76,5.64,5.71,2.9652,1.4826,427.34,130.03
17431,frame_17431.png,42.27,52.39,5.107,5.597,2.9652,1.4826,590.22,128.92
17446,frame_17446.png,41.2,49.71,5.262,5.866,2.9652,2.9652,562.42,115.46
17461,frame_17461.png,40.93,51.88,5.826,6.052,2.9652,2.9652,543.71,104.52
17476,frame_17476.png,39.65,50.23,5.568,6.083,2.9652,2.9652,572.52,104.37
17491,frame_17491.png,38.59,51.43,5.825,6.082,2.9652,1.4826,596.58,117.01
17506,frame_17506.png,36.44,50.02,5.827,6.238,2.9652,1.4826,694.75,138.05
17521,frame_17521.png,38.53,50.6,5.705,6.057,2.9652,2.9652,305.36,102.34
17536,frame_17536.png,29.42,44.94,4.441,5.307,2.9652,2.9652,514.23,112.29
17551,frame_17551.png,38.29,46.33,6.259,6.684,1.4826,1.4826,568.61,140.75
17566,frame_17566.png,21.95,35.26,4.877,6.744,2.9652,2.9652,642.77,139.63
17581,frame_17581.png,31.86,44.92,5.963,6.741,2.9652,1.4826,634.31,137.69
17596,frame_17596.png,22.15,35.41,4.804,6.453,2.9652,2.9652,655.34,141.69
17611,frame_17611.png,28.91,43.99,4.634,5.281,2.9652,2.9652,483.84,119.92
17626,frame_17626.png,29.4,43.8,4.291,5.293,2.9652,2.9652,552.49,117.49
17641,frame_17641.png,28.53,44.19,4.609,5.188,2.9652,2.9652,502.04,116.59
17656,frame_17656.png,50.81,54.74,6.015,6.243,2.9652,1.4826,199.2,76.9
17671,frame_17671.png,32.23,43.24,5.098,5.573,2.9652,2.9652,456.83,101.58
17686,frame_17686.png,37.94,46.92,6.041,7.233,2.9652,1.4826,512.6,83.58
17701,frame_17701.png,41.57,48.0,5.684,5.776,2.9652,1.4826,268.96,85.32
17716,frame_17716.png,49.53,58.33,7.271,7.951,1.4826,1.4826,464.0,82.94
17731,frame_17731.png,39.82,50.3,5.98,6.217,2.9652,2.9652,343.05,101.43
17746,frame_17746.png,44.52,53.75,6.495,6.983,2.9652,1.4826,329.19,99.93
17761,frame_17761.png,36.47,47.07,5.36,5.682,2.9652,2.9652,374.3,100.74
17776,frame_17776.png,33.11,46.62,5.293,5.544,2.9652,2.9652,530.55,94.01
17791,frame_17791.png,31.47,46.88,4.916,5.473,2.9652,2.9652,531.02,96.86
17806,frame_17806.png,28.32,41.49,4.172,4.943,2.9652,2.9652,597.52,95.54
17821,frame_17821.png,29.35,43.23,4.457,5.048,2.9652,2.9652,548.77,93.34
17836,frame_17836.png,33.42,49.8,5.217,5.988,2.9652,2.9652,486.13,75.27
17851,frame_17851.png,70.21,83.89,7.817,8.501,0.0,0.0,473.55,78.78
17866,frame_17866.png,47.8,50.54,6.443,6.296,2.9652,2.9652,240.6,72.24
17881,frame_17881.png,39.33,49.12,5.138,5.58,2.9652,2.9652,279.25,91.8
17896,frame_17896.png,40.23,50.63,5.576,6.031,2.9652,2.9652,412.15,95.0
17911,frame_17911.png,37.24,45.49,4.687,5.055,2.9652,2.9652,583.72,117.29
17926,frame_17926.png,45.77,52.61,5.866,6.157,2.9652,2.9652,295.07,93.07
17941,frame_17941.png,48.32,52.05,6.311,6.758,2.9652,2.9652,185.09,52.61
17956,frame_17956.png,26.52,43.42,4.375,5.113,2.9652,2.9652,654.09,97.6
17971,frame_17971.png,25.75,33.42,5.436,5.16,2.9652,2.9652,705.1,180.9
17986,frame_17986.png,18.48,29.64,4.814,6.026,2.9652,2.9652,687.09,177.33
18001,frame_18001.png,34.4,45.31,4.682,5.058,2.9652,2.9652,647.33,105.3
18016,frame_18016.png,31.41,44.36,4.386,4.849,2.9652,2.9652,729.54,107.02
18031,frame_18031.png,40.81,50.96,5.891,5.932,2.9652,2.9652,438.51,96.69
18046,frame_18046.png,49.51,55.17,6.357,5.418,1.4826,1.4826,611.72,279.22
18061,frame_18061.png,50.41,52.05,5.932,5.979,2.9652,2.9652,161.13,58.01
18076,frame_18076.png,47.9,51.84,6.117,6.225,2.9652,2.9652,206.46,102.57
18091,frame_18091.png,38.4,51.04,5.544,6.261,2.9652,2.9652,356.21,78.24
18106,frame_18106.png,27.17,37.95,4.307,4.891,4.4477,2.9652,556.31,104.46
18121,frame_18121.png,24.68,36.92,3.888,4.777,4.4477,2.9652,551.75,99.89
18136,frame_18136.png,28.96,41.22,4.489,4.978,4.4477,2.9652,486.85,99.25
18151,frame_18151.png,25.77,37.55,4.201,5.08,4.4477,2.9652,519.14,103.13
18166,frame_18166.png,37.54,49.75,5.319,5.741,2.9652,2.9652,439.73,92.34
18181,frame_18181.png,50.07,50.86,5.359,5.393,2.9652,2.9652,178.53,86.38
18196,frame_18196.png,55.67,62.81,6.542,6.698,1.4826,1.4826,635.26,138.24
18211,frame_18211.png,49.69,52.49,5.662,5.927,2.9652,2.9652,187.86,83.48
18226,frame_18226.png,36.77,44.64,4.928,5.411,2.9652,2.9652,435.31,97.37
18241,frame_18241.png,26.91,36.37,4.123,4.964,4.4477,2.9652,592.12,106.99
18256,frame_18256.png,33.67,46.03,5.16,5.848,2.9652,2.9652,446.13,92.23
18271,frame_18271.png,41.46,49.27,5.994,6.117,2.9652,2.9652,355.6,102.5
18286,frame_18286.png,47.83,53.27,6.354,5.946,1.4826,1.4826,375.77,171.76
18301,frame_18301.png,40.13,51.15,5.118,5.984,2.9652,2.9652,228.72,43.05
18316,frame_18316.png,45.89,49.65,5.737,5.914,2.9652,2.9652,305.0,48.24
18331,frame_18331.png,41.32,52.52,5.945,6.364,2.9652,2.9652,327.51,98.07
18346,frame_18346.png,38.98,44.63,5.082,5.391,2.9652,2.9652,171.98,62.0
18361,frame_18361.png,23.78,35.76,4.1,5.072,2.9652,2.9652,527.93,78.96
18376,frame_18376.png,23.49,35.03,4.141,5.187,2.9652,2.9652,533.29,78.04
18391,frame_18391.png,21.36,33.29,3.883,5.028,2.9652,2.9652,560.66,78.54
18406,frame_18406.png,20.95,32.53,3.828,4.968,2.9652,2.9652,564.96,81.33
18421,frame_18421.png,27.78,39.44,4.512,5.345,2.9652,2.9652,522.23,79.12
18436,frame_18436.png,22.65,33.26,4.011,5.048,2.9652,2.9652,551.68,79.79
18451,frame_18451.png,33.04,43.02,5.165,5.797,2.9652,2.9652,351.96,76.24
18466,frame_18466.png,27.4,36.3,4.358,5.339,2.9652,2.9652,514.34,74.0
18481,frame_18481.png,33.73,43.66,5.113,5.956,2.9652,2.9652,427.43,70.73
18496,frame_18496.png,29.73,39.97,4.416,5.241,2.9652,2.9652,497.95,95.06
18511,frame_18511.png,32.63,42.72,4.79,5.056,2.9652,2.9652,403.05,106.25
18526,frame_18526.png,28.79,36.46,4.216,5.03,2.9652,2.9652,580.51,197.06
